Random waveform, supplied seed
Total number of intervals = 217 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045)
Average QPS expected = 50547
Timestamp start: 1715278466097
Timestamp end: 1715279331675

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      409.4   382.8   160.7   214.0   228.5   358.2   431.2   477.0   510.4   550.2   604.6   695.1  1218.1  4151.6 12521.7  42215.0    42089
read      413.4   735.3   160.7   215.6   229.7   364.6   439.0   485.3   519.6   560.7   618.8   718.5  1290.1  2560.4 10750.0  46441.0    46458
read      398.4   248.7   160.7   215.2   229.5   355.1   432.8   478.3   510.0   545.5   591.4   678.5  1125.3  1826.3 10811.4  30692.0    30755
read      406.3   325.7   160.7   214.2   228.5   359.1   431.9   477.2   510.9   550.2   607.1   704.3  1244.6  2483.3  9280.0  43036.5    42889
read      433.6   437.8   160.7   222.9   240.8   377.0   447.9   492.4   527.0   571.4   634.0   746.2  1462.9  4152.9 15993.4  93445.8    93552
read      409.7   316.7   160.7   213.9   228.1   353.6   426.2   470.8   505.2   547.5   608.6   724.0  1485.5  3308.4 10049.5  65718.2    65694
read      401.9   253.9   160.7   216.2   230.4   356.7   436.6   482.9   513.5   547.9   593.5   679.3  1173.6  2256.6  9041.8  29635.8    29574
read      415.7   414.8   160.7   214.2   228.6   360.9   433.6   479.3   513.8   555.6   615.3   723.1  1364.6  3096.2 18274.5  51259.0    51355
read      415.8   334.6   160.7   213.9   228.4   355.3   429.7   475.3   510.8   555.1   620.0   743.4  1589.0  2861.3 15176.4  67458.2    67361
read      477.6   723.8   160.7   218.3   232.9   382.8   454.7   494.0   525.1   569.3   642.5   795.3  2882.9  8983.7 31928.2  16237.0    16287
read      420.0   317.6   160.7   216.4   231.4   360.5   431.7   476.2   510.7   554.7   617.4   734.9  1685.8  3454.7  6917.6  81168.5    81508
read      411.8   325.1   160.7   215.4   230.5   354.5   421.1   462.9   496.0   537.9   598.6   717.4  1651.1  2953.5  9549.0  87623.8    87619
read      431.2   265.4   160.7   227.8   249.2   389.1   459.9   504.9   540.7   585.6   645.7   747.5  1062.5  2373.8  9272.5  98928.5    99068
read      402.3   521.9   160.7   216.1   230.6   358.1   429.5   472.2   505.3   543.8   593.3   683.7  1195.8  2538.7  9543.3  51353.0    51267
read      690.5  2127.9   160.7   219.8   238.0   387.1   460.1   505.6   538.5   578.3   635.1   810.9 10607.4 31693.9 41998.0  11867.2    11822
read      449.5   360.0   160.7   223.5   243.0   384.7   457.8   504.4   542.7   592.0   663.9   806.5  1721.9  3149.7 11965.4  97384.2    97494
read      440.4   367.4   160.7   222.7   241.6   380.5   453.9   501.2   539.2   588.5   663.5   806.2  1410.9  3918.8 12237.4  97091.2    97350
read      425.3   515.2   160.7   212.2   226.4   356.3   431.4   478.5   513.8   557.1   619.1   738.8  1644.5  5795.3 28443.6  55612.0    55460
read      428.2   459.4   160.7   216.7   232.0   361.7   431.5   474.7   509.8   556.7   625.8   752.9  1697.4  4722.2 16176.8  85968.8    85984
read      448.6   543.4   160.7   216.1   231.7   364.5   437.6   485.0   522.1   571.7   643.6   831.2  1891.5  5189.2 27641.5  81763.2    82043
read      418.7   406.9   160.7   214.1   228.4   360.6   438.0   485.7   520.2   561.8   620.3   726.5  1427.4  4240.0 11780.3  53027.5    52873
read      469.1   758.5   160.7   217.8   232.3   375.6   437.6   472.8   501.9   544.9   621.6   784.4  2769.1  8115.3 35362.7  13948.0    13911
read      442.5   483.5   160.7   215.0   229.8   366.2   446.3   496.9   534.6   581.8   651.5   805.8  1720.0  5685.0 15701.1  49861.0    49984
read      771.5  2638.8   160.7   216.3   234.0   369.1   433.3   468.2   493.4   523.1   564.9   701.1 14394.8 33263.2 40225.6   9256.0     9274
read      427.9   675.5   160.7   213.0   227.6   352.4   434.8   480.0   509.3   543.8   591.3   714.3  1386.1  7267.2 30995.8  27205.0    27187
read      470.1   890.7   160.7   216.1   230.7   371.4   448.3   486.1   512.0   546.0   609.7   789.6  2605.8 10854.2 31968.1  18850.8    18735
read      427.1   578.1   160.7   216.8   232.0   358.9   427.3   469.8   503.9   546.4   607.6   723.6  1663.5  6581.5 29991.7  86382.5    86505
read      449.5   660.4   160.7   222.9   241.7   380.5   453.0   499.5   536.3   583.8   652.4   784.7  1734.8  5326.3 20933.5  92998.0    93039
read      414.9   497.6   160.7   212.9   227.6   351.8   422.8   466.8   501.4   544.0   608.2   740.1  1689.3  2975.4  9640.2  76138.0    75999
read      409.2   596.6   160.7   211.9   226.1   344.2   422.6   469.3   501.8   536.5   579.7   655.1  1177.4  7651.3 30935.0  32236.8    32324
read      422.1   538.6   160.7   214.3   229.7   355.8   424.9   466.4   499.0   539.4   594.5   694.1  1661.4  6321.5 30305.4  84271.2    84255
read      451.0   736.8   160.7   219.0   234.9   367.6   441.6   487.6   522.8   567.6   628.6   735.6  1712.9  9283.1 31080.9  81913.8    81759
read      407.7   302.8   160.7   214.2   228.3   359.8   434.5   481.0   514.0   552.1   605.4   694.7  1265.0  3080.9 10588.0  37289.8    37291
read      421.1   432.5   160.7   213.3   227.7   361.4   435.9   482.5   517.4   559.6   621.8   733.0  1508.0  4498.7 14499.6  53766.8    53818
read      418.8   518.6   160.7   213.2   227.6   351.2   430.1   475.8   507.4   542.8   587.5   675.0  1369.2  6702.0 21848.8  30437.0    30297
read      395.6   421.1   160.7   211.8   226.0   343.1   421.4   467.1   498.5   532.8   576.0   647.8  1136.0  5152.7 15188.3  31476.8    31569
read      408.2   310.3   160.7   213.6   227.9   359.7   434.8   481.2   515.0   554.3   606.8   692.7  1243.3  3447.2  9392.0  38968.2    38927
read      738.7  2395.6   160.7   216.1   233.6   380.2   451.3   492.7   522.1   555.8   610.6   813.1 12755.1 32120.0 41780.5  10648.0    10652
read      471.4   650.3   160.7   221.9   241.8   389.1   463.6   513.7   554.8   609.0   683.1   812.7  1820.3  8249.8 31336.9  97941.2    98119
read      407.6   301.3   160.7   211.5   225.8   356.2   430.8   476.6   511.3   551.4   607.2   704.6  1378.3  3161.5  8625.0  48172.2    48176
read      402.0  1001.7   160.7   211.7   226.1   347.1   423.5   470.6   504.6   541.6   588.3   671.8  1258.6  3083.2 10265.3  34887.8    34929
read      416.6  1340.1   160.7   211.4   225.8   345.1   414.2   456.5   489.5   531.2   588.3   699.3  1622.6  4347.3 30152.3  69651.5    69735
read      398.3   830.1   160.7   214.3   228.4   358.2   434.9   471.6   494.9   520.9   552.6   620.6  1025.0  4210.7 23391.5  20726.8    20753
read      433.9  2918.4   160.7   210.7   224.8   334.7   399.1   438.3   469.0   508.0   565.2   682.1  1599.1  4582.7 209800.9  84851.5    84642
read      467.6  3522.4   160.7   211.3   225.1   346.9   422.3   469.0   503.8   544.0   596.3   691.5  1234.8  7513.7 214253.4  42441.5    42333
read      459.8  3382.1   160.7   209.4   223.1   338.5   409.7   456.1   491.7   535.7   594.8   722.8  1541.4  5546.0 213894.3  61663.8    61587
read      421.0  2418.9   160.7   209.9   223.9   335.3   399.2   437.7   468.4   506.6   559.3   659.2  1517.0  4979.2 200339.6  77954.2    77998
read      452.2  1989.2   160.7   220.5   238.0   368.4   437.5   482.0   516.3   559.6   620.3   729.8  1571.3  8422.8 39448.5  97542.8    97625
read      417.9  2140.7   160.7   214.1   228.2   351.1   432.5   473.3   500.4   531.1   570.4   641.5  1048.6  4064.3 191966.8  23688.2    23781
read      442.8  2882.8   160.7   209.5   223.1   337.5   407.6   452.4   486.9   529.9   589.4   714.4  1553.7  6205.7 210497.0  66790.2    66723
read      431.9  2836.2   160.7   212.5   226.2   341.5   421.5   468.3   499.9   534.1   577.8   657.6  1107.3  5021.6 202521.8  31023.0    31016
read      419.1  1705.6   160.7   212.0   226.3   353.4   426.7   471.6   506.2   545.9   598.8   689.1  1306.4  3677.7 30199.4  46974.8    47394
read      434.0  1500.2   160.7   219.0   235.3   362.3   429.1   470.1   503.2   544.1   602.3   702.9  1468.2  6408.4 32031.9  95491.8    95335
read      702.7  3274.9   160.7   226.3   250.5   344.2   381.7   402.5   420.5   441.2   475.7   605.1 11973.0 35347.5 51511.0   5263.8     5252
read      447.2  1974.3   160.7   213.4   227.9   354.3   429.8   476.7   514.1   562.2   633.7   807.7  1731.2  4815.1 30648.7  65838.8    65908
read      462.3  1669.3   160.7   219.3   234.4   384.8   456.1   493.9   522.7   561.4   627.8   761.1  1664.5  6770.3 36967.8  16808.0    16889
read      431.5  1490.1   160.7   211.9   226.5   356.1   432.8   481.5   517.9   560.3   621.8   743.1  1483.6  4993.7 31165.1  42566.2    42912
read      457.2  1268.3   160.7   224.0   244.4   386.2   457.7   503.7   540.6   587.4   651.1   752.9  1562.9  7098.0 31198.3  99648.5    99898
read      409.3  1339.0   160.7   215.2   229.5   354.1   435.9   479.7   507.7   539.7   582.0   662.0  1092.2  4450.8 19640.9  26407.8    26385
read      391.3   348.7   160.7   213.9   227.9   350.9   431.3   469.1   493.9   521.1   552.7   621.2  1034.0  4395.5 12912.6  22508.5    22616
read      415.2   947.3   160.7   211.3   225.7   354.5   428.0   472.9   507.6   547.0   601.5   695.4  1279.9  5968.6 30808.4  50610.0    50605
read      413.7  1217.0   160.7   214.8   230.3   351.7   416.6   456.8   488.2   527.9   583.2   680.4  1478.1  5638.3 20436.9  90194.0    90283
read      403.8   765.9   160.7   213.3   227.7   348.5   431.0   474.0   502.9   535.0   576.2   651.4  1170.9  6086.8 12151.0  26497.2    26273
read      404.1   339.8   160.7   211.3   225.6   356.0   429.8   475.6   510.0   549.9   606.3   700.4  1241.5  3012.5  9733.3  48553.2    48521
read      410.3   632.8   160.7   214.2   229.0   358.2   438.4   485.3   518.5   556.3   606.7   691.5  1247.0  3707.2  8994.3  34198.5    34058
read      412.0  1019.1   160.7   210.5   225.0   342.8   411.2   453.5   486.4   527.9   585.8   705.0  1658.7  5050.9 22822.5  75710.8    75648
read      422.8   872.3   160.7   215.4   229.5   365.5   440.3   476.2   502.1   533.5   578.3   688.9  1363.0  5869.5 28017.9  19550.8    19482
read      439.7   461.8   160.7   218.3   233.2   382.7   452.3   492.8   525.3   567.9   629.4   743.3  1521.5  5001.9 20493.8  15006.5    15054
