Random waveform, supplied seed
Total number of intervals = 87 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912)
Average QPS expected = 51650
Timestamp start: 1715010973844
Timestamp end: 1715011836343

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      419.7   374.0   148.8   208.3   223.9   349.9   433.3   491.8   539.1   592.4   656.9   746.6  1463.1  3895.1 11851.5  51307.6    51355
read      410.2   382.9   148.8   208.2   223.5   346.3   423.1   470.6   510.4   560.4   624.1   724.4  1512.8  4039.3 11029.9  67374.1    67361
read      511.0   916.6   148.8   212.9   228.9   408.5   493.1   539.2   574.1   622.0   698.7   855.8  2805.3  8970.6 35435.1  16351.2    16287
read      424.4   529.2   148.8   210.9   227.4   356.1   429.0   473.9   509.8   554.8   617.1   726.3  1652.8  6153.8 28397.1  81482.6    81508
read      419.5   509.7   148.8   210.8   227.5   355.2   425.3   468.1   502.3   544.4   602.5   704.4  1613.4  6139.7 25991.7  87748.8    87619
read      441.2   560.9   148.8   219.1   238.6   377.9   449.0   494.2   530.4   576.5   638.5   745.3  1358.2  6994.4 30093.0  99158.3    99068
read      414.8   357.1   148.8   207.3   222.7   350.6   435.1   491.1   536.4   588.2   648.7   738.4  1376.6  3912.4 10465.9  51403.9    51267
read      499.5  1020.1   160.7   216.4   233.1   402.2   469.0   508.9   541.1   581.5   639.1   759.1  2851.8 11721.8 36088.8  11889.2    11822
read      451.0   432.1   148.8   216.8   236.4   376.9   451.0   499.4   538.1   587.4   661.0   818.9  1806.0  4421.3 12963.2  97487.8    97494
read      415.0   323.3   148.8   211.5   229.1   358.6   425.5   467.4   501.8   545.1   607.1   729.1  1656.4  2964.8  8636.8  97477.5    97350
read      390.3   294.4   148.8   203.1   217.0   333.3   408.3   459.3   503.5   557.5   618.3   697.2  1185.6  2774.7  9530.7  55364.2    55460
read      397.8   327.0   148.8   207.3   223.1   343.1   411.1   453.1   486.1   528.7   586.1   686.2  1536.3  3058.4 11314.5  86014.9    85984
read      399.8   395.5   148.8   207.2   222.8   342.3   411.4   454.2   487.8   530.8   588.3   684.6  1506.2  4516.9 11808.3  82042.3    82043
read      396.6   316.3   148.8   203.8   218.2   338.5   416.9   468.6   513.3   566.4   625.2   705.5  1227.7  3058.7 10016.6  52867.2    52873
read      508.2   963.9   148.8   212.0   228.5   401.6   476.2   518.2   550.2   596.8   670.5   809.8  2929.7 11626.2 32059.6  13978.5    13911
read      394.3   303.7   148.8   203.5   217.8   337.9   416.9   470.5   516.9   569.4   626.4   701.0  1119.8  2895.4  9047.3  49960.3    49984
read      464.4   818.5   160.7   218.7   235.9   379.5   433.5   464.3   490.7   525.7   575.9   683.9  2529.9  8216.6 35565.3   9281.0     9274
read      495.9   757.4   148.8   205.5   221.2   384.9   505.2   567.2   614.6   682.8   799.3   996.6  1866.5  7666.5 32135.4  27003.4    27187
read      508.4   877.9   148.8   207.8   224.0   404.8   497.9   546.4   583.2   634.8   727.1   909.3  2743.5  8859.7 35390.8  18681.5    18735
read      399.0   291.4   148.8   208.2   224.1   344.8   411.9   453.0   485.6   528.6   587.5   691.1  1575.1  2919.8  7915.4  86440.0    86505
read      417.4   374.5   148.8   212.1   229.6   359.2   427.6   469.9   504.0   546.1   606.9   722.9  1641.5  3570.9 12010.9  93187.0    93039
read      390.0   262.6   148.8   205.1   219.9   336.6   405.6   449.4   484.2   529.7   589.8   686.9  1445.0  2565.7  7727.1  75820.1    75999
read      463.1   587.6   148.8   203.6   218.7   355.0   475.0   543.8   587.7   638.0   724.1   960.3  1750.1  6454.1 30417.9  32354.4    32324
read      402.7   325.7   148.8   207.5   223.3   344.5   413.7   456.7   491.1   535.8   596.0   707.0  1577.4  2979.8  9953.6  84191.5    84255
read      401.1   338.1   148.8   207.5   223.2   345.4   415.6   457.5   490.5   533.1   592.0   692.0  1552.7  3498.9  9807.1  81721.6    81759
read      399.4   354.3   148.8   200.7   214.7   334.1   430.1   494.7   540.7   586.2   633.4   695.7  1086.4  4134.7 10676.1  37357.7    37291
read      398.1   354.1   148.8   203.5   217.9   338.0   417.5   470.0   516.7   571.2   630.9   710.8  1185.0  3490.6 11383.0  53803.6    53818
read      464.8   510.4   148.8   203.3   218.3   360.4   485.1   552.2   594.4   646.5   739.6   982.0  1862.6  5404.1 23307.7  30338.0    30297
read      461.2   544.8   148.8   203.3   218.1   356.4   478.5   546.9   591.1   641.4   731.8   965.1  1606.6  6338.7 23641.7  31643.8    31569
read      398.2   275.5   148.8   202.7   216.9   338.3   431.9   497.4   544.5   590.9   639.8   710.7  1094.3  1952.9  8690.4  38920.0    38927
read      510.3  1025.2   160.7   220.8   238.8   398.4   463.8   502.5   532.7   571.1   627.6   748.8  3360.6 11688.5 35218.5  10638.7    10652
read      444.9   444.1   148.8   217.4   236.8   376.6   449.4   495.5   531.7   577.9   641.8   779.5  1772.3  5021.0 12914.0  98088.3    98119
read      391.5   274.7   148.8   202.7   216.5   336.5   417.5   471.3   518.3   570.9   626.7   697.4  1050.4  2506.3  9243.8  48065.2    48176
read      457.4   471.8   148.8   204.5   220.1   357.5   473.8   545.1   591.8   645.2   734.2   993.2  1571.9  5161.8 17897.3  34916.5    34929
read      389.2   291.0   148.8   203.8   218.3   335.9   407.5   452.9   489.5   536.4   595.0   685.7  1315.8  2651.6 11116.6  69706.0    69735
read      485.0   673.4   148.8   207.4   223.0   400.6   504.1   556.4   595.2   653.8   758.1   936.6  1832.1  7437.2 31530.9  20833.9    20753
read      423.9   386.1   148.8   209.5   226.3   355.2   427.9   472.4   508.8   556.3   624.0   764.8  1755.1  3357.9 10528.3  84587.3    84642
read      391.7   251.8   148.8   201.6   215.5   338.1   423.4   481.5   528.5   578.7   631.1   698.1   946.0  2495.1  7997.5  42350.3    42333
read      418.6   328.6   148.8   208.4   224.6   360.0   445.8   500.8   544.2   593.9   656.2   750.9  1260.5  3309.3 10658.2  61553.9    61587
read      407.0   334.4   148.8   211.0   227.1   355.0   431.2   477.1   512.7   556.3   613.9   705.5  1244.1  3469.8 10130.2  78072.8    77998
read      384.7   243.0   148.8   211.9   229.3   351.7   414.9   452.9   481.6   517.9   566.9   643.2   844.1  2306.9  7989.9  97647.5    97625
read      386.4   231.9   148.8   202.1   216.7   351.0   454.1   496.3   523.3   551.2   583.0   628.9   755.5  1540.2  8524.5  23756.3    23781
read      370.0   174.5   148.8   203.8   218.6   332.8   404.4   448.9   483.2   527.6   581.7   648.7   781.6  1293.9  4959.8  66781.6    66723
read      379.4   246.8   148.8   199.7   214.0   333.3   434.5   485.9   519.6   554.7   590.8   637.4   744.8  1589.9  9502.4  30964.8    31016
read      375.8   240.7   148.8   201.3   215.8   331.4   411.9   464.4   505.8   553.8   601.4   656.9   771.1  1435.1 10456.0  47277.6    47394
read      368.4   181.7   148.8   209.7   225.9   340.9   402.0   438.0   465.4   499.2   543.4   613.4   767.0  1183.2  6858.3  95316.1    95335
read      356.7   372.6   160.7   232.4   256.4   332.9   359.2   372.7   385.2   398.9   418.0   447.5   596.0  7288.1 13283.2   5288.9     5252
read      372.0   181.8   148.8   203.8   218.6   333.8   407.1   452.3   486.9   530.6   582.8   649.5   791.3  1404.6  5094.8  65900.7    65908
read      380.6   262.6   148.8   207.3   222.9   369.6   441.6   469.5   488.5   507.7   534.3   572.0   661.5  2294.7 12456.3  16921.0    16889
read      371.9   161.4   148.8   201.0   215.1   329.0   412.9   466.0   506.2   551.7   596.0   645.6   747.9  1280.0  4362.4   8536.9    42912

Total QPS = 51724.6 (44586632 / 862.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11012898598 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,49.50%,100.00%

