Random waveform, supplied seed
Total number of intervals = 172 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215)
Average QPS expected = 49626
Timestamp start: 1715008731892
Timestamp end: 1715009592476

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      444.3   592.5   160.7   203.8   217.9   352.9   469.2   538.3   582.0   630.1   686.9   815.8  1432.4  6265.4 31458.7  30806.8    30755
read      408.9   286.2   148.8   204.1   218.6   341.1   436.3   505.9   557.0   612.0   668.2   741.3  1217.3  2728.2  9316.7  43005.6    42889
read      416.9   384.1   148.8   210.9   227.4   352.2   420.9   464.8   500.3   544.9   611.5   740.5  1683.5  4644.7 10452.7  93565.2    93552
read      401.5   271.3   148.8   205.9   220.3   335.4   409.5   463.5   507.4   562.7   630.6   733.6  1552.8  2786.7  7198.5  65731.0    65694
read      448.3   601.9   148.8   203.1   217.2   351.2   471.2   537.3   580.0   629.3   690.7   842.4  1536.5  6455.3 29658.6  29636.8    29574
read      407.8   424.0   160.7   205.4   219.8   337.8   420.6   481.4   530.0   586.6   649.8   731.5  1368.9  2921.4 20906.4  51483.2    51355
read      402.0   330.6   148.8   207.2   221.8   337.8   412.7   464.4   507.2   561.1   629.1   732.5  1425.9  2834.1  8590.7  67356.2    67361
read      535.7  1208.7   148.8   212.5   229.0   402.1   492.7   538.9   573.4   617.6   680.8   802.6  3566.2 20161.0 36301.6  16288.2    16287
read      430.7   414.1   148.8   211.3   227.3   353.2   432.8   486.3   528.6   582.8   661.8   831.4  1679.3  4183.6 12842.5  81379.6    81508
read      405.3   574.8   148.8   207.3   222.4   337.1   402.5   444.8   478.2   520.7   579.3   677.4  1561.7  6901.7 30369.1  87882.4    87619
read      423.1   680.3   148.8   211.7   228.8   354.2   420.6   461.9   493.4   531.9   584.7   682.8  1470.7  7732.4 31583.7  99437.2    99068
read      394.7   327.7   148.8   201.4   214.2   328.3   409.2   469.9   519.0   573.8   635.6   714.1  1242.6  3426.1 10113.8  51299.4    51267
read      509.4  1050.7   160.7   214.6   230.9   389.9   457.8   495.4   523.0   556.7   611.1   743.1  3874.7 12130.7 32212.3  11769.4    11822
read      418.4   616.7   148.8   210.9   227.3   350.6   418.1   460.7   493.8   535.3   592.1   695.7  1548.8  7445.1 31627.1  97788.8    97494
read      414.0   528.1   148.8   211.0   227.3   349.4   416.2   458.7   491.6   533.1   591.3   706.5  1467.2  6060.6 28794.1  97474.0    97350
read      404.6   472.6   148.8   204.3   218.1   329.3   409.4   468.4   516.4   572.7   637.6   722.6  1382.0  5555.4 17865.2  55496.0    55460
read      420.7   533.4   148.8   209.1   224.5   344.0   412.9   457.8   493.4   539.1   605.1   736.8  1767.7  6397.7 23888.5  86040.2    85984
read      412.8   436.9   148.8   208.0   223.1   339.1   409.0   457.3   495.8   543.9   611.8   735.7  1689.4  5371.9 12821.2  81979.0    82043
read      408.6   515.4   148.8   203.3   216.9   328.7   409.5   470.4   520.0   576.5   640.0   723.1  1476.9  6312.3 26910.2  52715.8    52873
read      485.3   810.6   160.7   211.7   227.7   394.4   473.6   515.2   544.1   583.4   640.3   770.4  2980.2  7599.8 35895.4  13810.2    13911
read      406.5   444.9   148.8   203.1   216.6   331.2   416.7   481.3   531.9   587.5   650.3   734.6  1357.6  4378.4 17371.7  49841.6    49984
read      498.9  1152.9   160.7   220.9   238.9   388.0   443.2   476.6   501.4   532.4   575.8   685.1  3455.3 13924.4 39330.8   9243.0     9274
read      496.5   765.0   148.8   203.8   218.5   372.3   495.7   561.2   608.2   663.6   743.7   931.1  2561.9  9622.4 31391.9  27280.0    27187
read      482.8   764.6   160.7   208.8   224.9   396.8   497.6   547.5   584.2   632.0   695.2   835.6  2197.4  6625.2 32348.9  18765.2    18735
read      453.9   450.7   148.8   208.3   225.0   354.4   427.9   477.6   519.5   576.7   672.0  1166.9  1937.8  4152.0 10401.2  86385.8    86505
read      399.5   464.3   148.8   207.2   222.5   337.8   402.1   443.2   474.9   515.9   573.3   676.1  1571.6  5861.5 15959.4  93095.0    93039
read      413.1   447.7   148.8   207.2   222.1   338.4   410.0   459.8   501.1   551.8   623.0   738.7  1672.7  4615.6 14906.0  75994.8    75999
read      432.0   450.8   160.7   202.8   216.5   347.6   464.6   532.7   576.7   624.9   681.3   794.8  1396.1  4869.1 16134.0  32452.2    32324
read      401.5   442.7   148.8   205.9   220.6   332.6   397.9   440.3   475.8   522.9   586.5   700.1  1662.2  5024.3 15594.0  84244.2    84255
read      414.2   488.3   148.8   208.2   223.3   342.0   412.6   459.3   496.6   543.3   608.5   723.0  1665.9  6161.9 18407.5  81677.8    81759
read      402.0   345.5   148.8   200.7   213.6   330.3   430.0   501.6   548.5   597.4   648.7   720.4  1172.4  3856.9  8755.5  37495.2    37291
read      405.4   443.2   148.8   203.5   217.4   334.7   414.5   468.5   510.9   562.7   626.0   718.0  1381.6  5875.0 12915.4  54031.2    53818
read      436.9   396.4   148.8   202.1   216.0   352.8   463.7   524.1   566.3   619.2   693.2   860.5  1488.2  5215.0 10852.6  30304.4    30297
read      436.5   499.3   148.8   201.6   215.3   350.3   454.7   513.9   552.9   603.7   678.5   864.8  1494.2  5262.3 24170.9  31446.6    31569
read      404.8   475.8   148.8   200.2   213.4   333.4   425.8   487.3   530.1   576.1   630.1   707.4  1186.2  5402.7 24991.4  38865.2    38927
read      456.8   679.6   160.7   215.1   232.9   388.1   453.1   488.3   512.8   544.8   590.3   686.3  2206.4  7636.4 31466.0  10635.4    10652
read      426.3   600.0   148.8   209.7   227.0   354.5   421.3   463.3   496.3   537.7   597.2   721.3  1677.5  9029.0 29476.9  97725.8    98119
read      399.6   324.9   148.8   202.6   215.9   335.1   418.7   477.4   521.9   571.7   632.7   718.4  1304.6  3557.9  9632.7  48334.8    48176
read      457.6   605.6   148.8   202.6   216.5   348.2   456.8   523.6   568.4   621.5   691.9   915.0  1972.1  7106.4 23366.1  35050.4    34929
read      410.8   380.2   148.8   205.6   220.6   340.4   415.3   465.1   505.6   557.1   627.8   747.4  1604.3  4309.1  9921.4  69746.4    69735
read      453.2   469.8   160.7   205.9   220.7   382.9   482.4   533.4   569.9   617.5   689.4   832.4  1580.9  6430.3 16598.3  20991.6    20753
read      403.8   407.9   148.8   206.0   221.2   339.3   406.6   451.1   486.6   532.6   597.3   723.7  1591.8  4249.5 13473.0  84607.4    84642
read      388.8   235.9   148.8   200.1   213.4   328.6   415.7   479.5   525.0   573.9   628.1   697.2  1117.9  2516.0  6105.6  42401.0    42333
read      394.9   325.5   148.8   203.5   217.1   328.8   403.4   457.9   501.6   553.7   619.3   708.6  1383.3  3868.8  9738.9  61598.6    61587
read      406.5   459.6   148.8   205.7   220.5   333.5   402.3   449.5   487.9   537.6   604.9   720.9  1671.5  4925.0 15826.7  77888.0    77998
read      414.4   489.5   148.8   212.1   229.2   354.1   422.4   465.9   500.1   542.4   602.0   708.3  1289.7  5853.4 25313.3  97585.8    97625
read      515.6   896.4   148.8   207.1   223.1   399.8   518.0   586.3   638.7   696.4   770.1   902.2  2387.8  9845.1 31868.5  23774.6    23781
read      434.3   535.5   148.8   206.3   220.8   333.7   409.9   466.8   515.3   577.4   663.3   927.9  1858.2  5920.9 23177.3  66470.0    66723
read      475.7   762.9   148.8   203.9   218.4   360.3   480.6   549.3   599.0   661.2   751.3   940.4  1682.3  7963.4 35824.8  31039.2    31016
read      404.1   396.2   160.7   203.6   217.4   335.9   424.4   485.6   532.5   584.2   642.8   721.1  1193.0  4290.4 12891.5  47575.4    47394
read      405.3   572.4   148.8   208.3   224.1   341.8   407.1   448.4   480.4   521.8   578.3   671.8  1126.0  7690.1 29484.1  95354.0    95335
read      508.4  1363.0   160.7   235.0   261.0   357.4   397.1   421.3   439.5   466.3   506.7   663.4  4041.0 25149.7 32038.7   5239.6     5252
read      417.3   464.3   148.8   206.5   221.5   334.7   412.8   468.0   511.9   566.3   636.6   760.2  1633.6  5228.4 15018.1  65682.8    65908
read      513.2   915.8   148.8   210.6   227.3   402.9   495.8   546.3   586.2   638.6   709.2   857.6  3046.3 12658.0 34555.2  16877.8    16889
read      411.8   510.8   148.8   203.9   218.1   334.4   426.4   492.5   540.0   590.9   646.6   721.4  1244.1  6128.2 25721.7  42913.6    42912
read      399.1   431.5   148.8   209.6   226.0   343.7   407.9   449.4   481.9   523.1   580.7   683.4  1355.2  4362.9 15723.2  99801.2    99898
read      461.9   527.1   148.8   204.9   219.7   371.5   492.2   552.4   592.7   643.6   714.4   870.7  1765.5  6275.6 22077.5  26212.0    26385
read      498.7   814.8   148.8   206.5   222.0   388.8   500.3   557.3   597.0   650.3   729.2   896.1  2445.4  9325.8 32128.1  22576.2    22616
read      404.7   392.2   148.8   203.8   217.6   333.8   416.8   478.3   528.3   582.6   644.0   729.0  1376.8  4045.7 11730.7  50515.6    50605
read      379.4   223.7   148.8   209.4   224.7   337.9   402.9   444.5   476.6   517.5   571.7   658.6   916.2  2485.2  6750.4  90164.6    90283
read      476.0   687.2   148.8   204.8   219.6   373.0   493.8   555.5   596.3   646.7   720.1   885.7  1857.5  8257.2 31169.8  26238.8    26273
read      394.0   259.4   148.8   202.9   216.2   328.9   414.7   477.9   528.1   583.3   644.1   720.8  1171.4  2879.2  5521.4  48525.6    48521
read      485.8   731.8   148.8   203.7   218.1   352.4   479.4   553.1   601.9   661.7   757.9   975.8  2160.5  8762.1 31127.9  34023.8    34058
read      396.8   317.3   148.8   204.7   218.9   327.0   397.8   446.5   488.0   542.0   614.7   743.8  1559.5  2946.9  8093.2  75676.2    75648
read      484.4   761.1   148.8   206.7   222.1   391.4   489.8   539.3   575.6   623.9   698.3   853.7  2489.3  7110.0 31534.3  19396.4    19482
read      503.8   891.2   160.7   211.7   228.2   404.5   494.5   542.9   580.2   627.8   688.6   806.3  2526.0 11618.5 32021.7  15092.0    15054
read      394.2   311.0   148.8   205.8   220.1   330.3   400.2   447.8   487.0   537.1   603.6   711.6  1505.5  3219.5  8344.1  75706.2    75754
read      495.0  1096.4   173.5   237.8   263.5   359.9   397.4   420.6   437.4   465.3   509.0   855.8  3759.7 23043.9 32164.4   5194.8     5187
read      510.4   912.5   160.7   210.0   226.0   402.5   496.6   545.8   583.6   636.6   717.2   874.4  2893.7  7985.7 36670.9  17509.0    17656
read      398.2   314.6   148.8   209.0   224.9   342.0   406.9   448.8   481.6   525.0   586.0   708.6  1559.4  2813.3  9356.9  96489.6    96343
read      404.4   523.0   148.8   198.1   211.3   324.6   428.8   500.8   546.3   591.5   642.7   721.8  1202.7  4460.8 28364.7  36554.4    36665
read      386.7   302.6   148.8   204.4   218.7   326.1   391.6   434.3   469.8   517.4   582.0   693.6  1534.8  2706.0  8065.9  85105.2    85269
read      486.2   787.9   148.8   203.3   217.4   353.8   479.8   550.0   596.4   655.2   745.3   992.1  2346.8  7997.7 31640.1  31486.2    31525
read      384.3   237.0   148.8   202.8   216.0   323.5   396.6   449.8   494.8   550.2   615.3   704.1  1268.7  2387.1  4720.1  61650.4    61798
read      496.9   976.9   160.7   215.3   231.4   390.7   459.0   497.1   526.9   567.5   633.7   782.5  3158.8  9563.7 37082.8  12252.2    12253
read      481.1   735.2   160.7   205.0   219.8   374.4   492.2   552.1   592.9   649.0   741.4   938.0  1844.4  9968.9 31676.2  25744.0    25710
read      387.2   290.1   148.8   204.9   219.2   326.4   394.4   439.4   477.5   526.9   591.1   700.1  1441.8  2916.8  8893.1  79904.8    79937
read      482.4  1163.6   173.5   227.0   247.9   374.3   418.0   445.4   466.9   496.3   540.2   669.0  2786.5 16167.2 39638.7   7268.4     7271
read      399.5   370.0   148.8   206.9   221.8   333.0   398.3   441.7   477.5   525.7   590.6   717.7  1585.2  3936.1 10912.5  85635.6    85861
read      385.9   313.1   148.8   207.0   222.0   333.0   395.7   435.5   468.6   510.5   571.1   673.4  1392.9  3588.8 10094.2  91435.0    91467
read      383.4   274.4   148.8   203.0   216.5   324.3   394.0   441.5   481.7   533.1   597.9   691.4  1388.4  2631.0  7345.2  72053.8    72217
read      463.6   565.7   148.8   202.1   216.5   361.5   488.7   556.4   603.2   663.5   755.9   944.5  1669.4  5472.9 29553.6  31020.2    31080
read      377.4   294.4   148.8   202.6   215.6   317.8   383.1   426.4   463.1   512.2   579.5   676.4  1446.8  2812.3  7703.9  76769.8    76878
read      378.1   313.2   148.8   204.5   218.8   325.1   388.5   428.1   460.6   503.0   563.2   661.9  1375.1  3127.3  8970.9  84459.2    84584
read      483.7  1003.0   160.7   215.1   231.4   392.5   461.7   499.6   528.9   566.7   625.7   731.6  2112.1 15199.7 33152.2  12621.2    12492
read      389.1   267.8   148.8   202.4   215.4   326.4   403.5   461.4   508.8   565.1   628.0   708.3  1242.4  2440.3  8153.7  57014.2    57106
read      393.9   447.5   148.8   206.4   221.5   332.5   394.9   435.2   468.1   510.3   571.4   678.7  1511.0  6301.9 13758.6  96325.8    96245
read      532.8  1446.7   173.5   228.5   251.4   375.1   420.1   448.2   469.1   498.6   539.8   692.0  4474.7 30091.4 36791.4   6814.8     6791
