Random waveform, supplied seed
Total number of intervals = 81 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016)
Average QPS expected = 52097
Timestamp start: 1714599729284
Timestamp end: 1714600539725

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      450.3   500.1   148.8   202.5   217.8   359.4   478.8   540.8   585.0   641.3   734.6   916.9  1386.7  5747.2 22789.6  28630.6    28664
read      432.1   410.5   148.8   199.2   214.3   337.2   448.7   518.5   568.0   628.4   716.7   912.0  1434.9  4593.4 12592.9  38375.2    38289
read      451.3   568.1   148.8   205.3   220.9   379.3   476.0   522.7   556.9   604.7   683.9   829.4  1669.7  5691.2 27751.1  20644.8    20658
read      440.5   482.6   148.8   213.7   230.7   391.8   469.6   510.1   541.6   581.3   634.7   723.9  1483.1  4986.4 26584.6  13887.7    13840
read      407.5   585.7   148.8   202.4   218.1   336.3   399.6   439.1   470.3   509.5   566.9   673.5  1688.7  8099.3 30201.9  93476.4    93419
read      384.3   437.5   148.8   200.9   216.2   329.0   388.6   425.7   454.9   491.7   543.0   637.6  1510.0  5619.4 15510.2  98395.8    98284
read      377.3   376.3   148.8   196.5   210.5   318.6   385.5   428.8   464.6   510.0   572.1   664.4  1354.9  4068.5 10947.2  71379.4    71313
read      427.6   446.2   148.8   199.4   214.2   332.8   432.3   500.8   549.3   608.4   687.8   903.2  1489.6  5434.1 12910.0  42036.5    42089
read      427.6   418.4   137.8   200.3   215.2   331.9   422.4   490.9   542.0   602.8   685.4   939.5  1579.7  4807.6 13357.0  46584.2    46458
read      436.3   524.0   148.8   200.3   215.3   345.1   458.4   516.8   557.0   605.6   677.4   840.7  1462.8  6118.7 22683.2  30762.8    30755
read      429.3   431.9   148.8   200.2   215.3   334.6   433.6   500.5   548.3   607.9   692.4   913.1  1518.1  4841.7 12377.1  42815.4    42889
read      394.5   435.6   148.8   203.2   218.7   332.1   393.9   431.9   462.6   501.4   556.6   660.7  1678.6  5135.3 12840.9  93443.5    93552
read      393.1   493.0   137.8   200.6   214.9   327.2   397.6   443.8   481.2   528.4   588.8   679.4  1374.3  6209.5 22336.6  65432.0    65694
read      408.3   451.2   148.8   198.9   213.9   335.5   443.9   494.9   527.3   563.1   613.1   738.3  1187.7  5458.9 15376.8  29482.6    29574
read      434.8   471.6   148.8   199.0   214.0   329.2   417.8   487.2   541.3   608.6   707.2   936.0  1640.6  5794.4 13239.8  51432.1    51355
read      359.2   251.8   148.8   193.9   207.5   307.2   367.6   409.8   447.8   498.0   561.1   645.6  1218.6  2324.7  6766.6  67499.1    67361
read      500.0   924.6   148.8   210.2   226.4   386.7   470.6   519.2   561.1   617.7   687.5   814.3  3098.1  9735.4 35528.3  16281.0    16287
read      371.0   291.3   148.8   197.5   212.0   317.0   378.7   418.5   450.9   493.0   550.1   648.7  1485.2  2709.1  9563.2  81603.2    81508
read      361.1   313.0   148.8   196.9   211.4   313.8   371.9   407.8   436.4   473.9   528.0   618.5  1249.1  3108.7  9399.6  87608.9    87619
read      359.8   353.6   137.8   197.4   212.0   316.3   371.1   404.3   431.7   466.5   515.6   596.7  1148.1  3543.4 10150.0  99260.7    99068
read      424.4   760.9   148.8   197.5   212.4   325.8   405.3   469.7   521.5   582.2   662.8   926.0  1602.2  5745.7 18067.0  51295.5    51267
read      447.2   642.4   160.7   215.3   231.9   377.2   440.7   474.7   502.5   539.3   592.9   688.6  2285.0  6801.8 30878.4  11831.6    11822
read      360.8   358.9   148.8   197.9   212.4   315.2   370.6   404.2   432.0   467.2   517.6   603.6  1328.9  3433.0  8763.1  97422.2    97494
read      356.0   338.7   137.8   196.8   211.0   313.3   367.7   400.4   427.2   461.0   508.4   593.3  1350.0  2786.7  7648.0  97438.5    97350
read      412.5   485.6   148.8   196.6   211.1   321.6   395.5   453.7   502.5   561.5   635.6   852.5  1662.1  5011.9 17336.9  55595.2    55460
read      359.4   264.4   148.8   196.4   210.4   312.8   370.7   407.2   437.0   476.3   531.3   620.7  1300.6  2691.0  7918.1  85965.7    85984
read      358.1   260.1   137.8   194.5   208.3   310.6   370.1   407.2   437.4   477.0   532.9   623.8  1285.5  2628.9  6686.1  81987.4    82043
read      414.5   406.6   148.8   195.8   210.5   320.3   397.4   461.0   512.2   573.7   654.6   937.3  1617.6  4846.4 10130.6  52772.4    52873
read      494.5   972.7   148.8   212.0   228.7   383.1   459.0   501.2   536.2   583.1   647.3   770.4  3306.3  9856.8 32385.0  14004.2    13911
read      427.4   409.3   148.8   197.8   212.7   324.3   409.0   479.0   533.9   597.1   691.3   875.9  1643.7  4898.3 10562.5  49981.2    49984
read      481.5  1108.3   160.7   219.7   236.3   365.8   425.5   459.9   485.8   517.8   565.3   667.9  3387.5 15431.7 37362.8   9265.3     9274
read      457.8   660.1   148.8   201.2   216.1   351.0   465.0   521.6   563.0   619.6   723.2   905.6  1728.3  8375.3 30501.8  27147.1    27187
read      474.1   701.5   148.8   208.0   223.8   381.8   470.8   519.2   557.2   613.9   694.1   830.0  2482.1  7443.4 30790.5  18831.9    18735
read      363.9   272.5   137.8   195.9   210.0   312.3   369.5   404.8   434.8   473.8   531.5   628.3  1524.5  2751.2  6454.8  86477.3    86505
read      357.6   289.4   137.8   195.7   210.0   312.3   368.1   401.9   429.9   465.3   516.4   603.7  1355.9  2934.9 11865.2  93013.3    93039
read      354.4   223.6   137.8   194.5   208.1   308.6   367.3   404.5   436.7   480.6   539.8   626.7  1164.3  2276.1  6023.8  75963.9    75999
read      442.6   496.9   148.8   199.6   214.5   338.3   454.8   518.7   563.4   619.7   728.9   940.5  1563.1  6028.1 18670.9  32308.8    32324
read      354.1   247.1   148.8   195.0   208.8   309.3   366.9   402.4   431.9   469.9   525.1   612.6  1225.0  2609.6  7879.9  84159.3    84255
read      359.4   260.3   148.8   194.9   208.7   311.1   370.4   407.7   438.2   478.9   536.2   629.5  1314.4  2487.8  8996.3  81744.8    81759
read      435.0   483.8   137.8   197.4   212.4   326.9   437.6   508.1   556.2   613.4   720.8   968.0  1538.4  5269.2 21051.5  37272.0    37291
read      410.1   441.7   148.8   196.2   210.7   318.6   392.4   452.4   502.6   562.0   638.2   894.8  1584.9  5274.1 14403.5  53742.3    53818
read      451.9   547.3   148.8   200.1   215.2   344.5   462.9   524.8   569.4   631.2   752.4   951.5  1669.2  6096.4 27334.8  30330.2    30297
read      442.3   544.2   148.8   198.7   213.8   337.6   454.2   517.6   560.6   618.0   730.2   940.8  1558.0  5053.7 29137.0  31576.2    31569
read      445.8   514.9   148.8   198.7   213.6   330.4   438.6   510.8   561.2   624.7   755.1   956.7  1625.8  5787.5 18601.9  38940.0    38927
read      457.0   864.2   148.8   216.4   232.3   364.9   425.0   457.6   483.1   518.2   573.2   688.9  2831.7  9656.4 35657.3  10542.7    10652
read      363.6   346.5   148.8   198.2   212.8   318.5   374.5   409.4   436.6   471.2   520.7   603.7  1282.0  3626.3 13089.3  98130.0    98119
read      431.3   475.3   148.8   198.1   213.0   326.5   411.8   481.1   535.9   598.5   695.8   978.9  1608.3  5122.1 15958.8  48033.6    48176
read      444.0   505.7   148.8   199.4   214.2   336.3   449.2   515.1   561.5   620.2   724.6   960.0  1674.6  5789.8 19726.7  35013.2    34929
read      371.8   331.4   148.8   197.3   211.4   318.9   384.0   425.8   460.6   505.1   565.8   655.5  1257.3  2875.0 11835.8  69897.8    69735
read      460.8   457.0   148.8   210.6   226.9   386.3   486.9   541.4   588.5   662.2   752.9   882.0  1533.6  4691.8 20061.9  20857.3    20753
read      409.5   336.0   148.8   207.2   223.9   352.5   426.9   473.4   510.0   555.7   619.3   731.0  1497.1  3154.3 10736.0  84513.3    84642
read      345.6   206.0   137.8   191.7   205.2   305.0   376.0   429.3   466.1   504.6   544.1   590.4   678.0  1470.5  8376.9  42348.8    42333
read      342.6   183.7   137.8   193.7   207.4   309.2   371.8   412.8   445.5   485.0   532.1   589.0   683.7  1087.1  7799.5  61634.0    61587
read      344.7   155.1   137.8   197.6   211.4   313.0   374.9   414.0   443.9   480.4   527.3   589.0   703.3  1115.7  5128.8  78005.5    77998
read      340.5   158.2   137.8   199.0   213.2   314.3   370.2   403.6   430.1   462.0   503.1   565.8   686.4  1004.6  5622.5  97687.2    97625
read      354.4   239.6   148.8   197.2   211.3   318.3   414.1   452.5   474.8   496.6   521.2   549.8   621.6  1713.9 10181.8  23749.4    23781
read      340.6   156.6   148.8   194.2   207.9   308.2   369.4   408.7   440.7   480.6   529.7   587.9   682.6  1023.5  5387.1  66710.7    66723
read      349.7   170.3   137.8   193.3   207.2   308.1   399.4   450.5   479.8   508.4   538.7   577.7   643.5  1676.8  6180.8  31099.9    31016

Total QPS = 52094.6 (42196640 / 810.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10422569586 bytes :   12.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,49.25%,100.00%

