Random waveform, supplied seed
Total number of intervals = 88 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898)
Average QPS expected = 52198
Timestamp start: 1714500926921
Timestamp end: 1714501807399

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      386.2   357.6   160.7   218.5   232.7   344.2   403.5   438.2   464.9   498.0   542.3   618.2  1038.1  4443.5 12341.8  92999.7    93039
read      384.8   377.4   160.7   216.4   230.2   336.0   399.0   435.8   464.8   501.2   548.3   625.1  1137.4  4592.0 12349.4  76024.5    75999
read      461.8   639.2   160.7   218.6   232.3   357.7   472.7   526.8   561.0   598.8   657.7   853.9  2047.3  6827.5 31212.5  32323.3    32324
read      390.1   363.4   160.7   218.8   232.8   344.1   405.6   441.9   468.9   503.7   549.3   629.3  1317.3  4170.1 11025.5  84162.8    84255
read      386.7   380.5   160.7   216.2   230.4   338.2   399.2   435.0   463.3   498.6   545.9   625.8  1268.2  4573.1 13260.7  81654.8    81759
read      402.5   367.1   160.7   217.2   231.1   341.3   440.8   496.4   531.2   566.6   605.4   662.4   954.7  3984.6 13504.9  37326.5    37291
read      380.6   188.6   148.8   217.0   230.9   342.2   416.1   462.2   497.1   536.6   581.3   639.2   777.5  1502.9  5809.2  53911.8    53818
read      464.8   442.1   160.7   222.7   238.7   385.7   495.4   546.0   581.2   625.1   701.3   892.9  1519.2  5532.3 13900.8  30373.6    30297
read      433.7   375.0   160.7   220.9   236.1   367.7   477.4   527.9   559.2   593.3   640.2   766.0  1227.3  4459.6 10659.6  31538.0    31569
read      410.0   236.4   160.7   222.7   238.5   364.0   459.8   511.1   544.1   579.1   620.8   685.7   889.7  2410.8  8593.4  38931.3    38927
read      446.9   438.4   173.5   237.1   256.0   416.8   488.8   525.7   549.1   576.6   609.2   658.4   795.9  6200.8 15860.0  10680.7    10652
read      397.1   353.6   160.7   220.8   236.9   353.1   412.3   447.5   473.5   507.3   553.0   632.0  1469.7  4367.8 12301.5  97967.8    98119
read      390.3   268.3   160.7   218.8   232.3   339.9   416.1   468.0   507.1   550.0   597.0   659.9   860.4  3192.6  9105.4  48173.9    48176
read      395.2   260.0   160.7   218.6   232.5   350.8   450.7   501.4   531.6   561.8   592.3   635.0   739.3  2561.1  9917.3  35072.1    34929
read      368.7   180.1   160.7   215.7   229.6   339.3   405.1   444.2   472.2   506.7   547.9   603.1   701.8  1324.0  7563.1  69554.9    69735
read      416.9   264.3   160.7   225.1   241.6   397.3   481.6   515.8   537.4   562.3   592.2   647.7   806.2  2524.6  9899.6  20792.0    20753
read      379.8   224.1   160.7   219.8   234.2   346.4   409.7   446.3   472.3   505.8   548.4   618.0   813.1  2417.7  7443.8  84628.4    84642
read      401.8   223.5   160.7   219.9   234.7   356.5   447.1   499.9   535.0   572.3   615.2   678.3   871.1  1808.0  7296.6  42298.9    42333
read      379.6   191.6   160.7   217.8   231.6   345.5   417.4   460.1   492.3   529.7   572.8   629.2   759.3  1399.9  7940.3  61606.9    61587
read      365.1   161.2   160.7   216.4   230.1   338.1   401.9   437.9   464.8   496.9   537.1   592.6   704.6  1182.0  5655.8  78110.6    77998
read      362.9   170.7   160.7   217.8   231.9   339.3   396.2   427.6   450.9   478.2   514.3   572.4   734.3  1438.8  5696.1  97524.7    97625
read      395.3   278.9   160.7   219.8   233.9   363.4   463.9   499.8   521.4   542.7   569.0   602.3   681.5  2526.2 12240.0  23825.4    23781
