Random waveform, supplied seed
Total number of intervals = 162 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587)
Average QPS expected = 49492
Timestamp start: 1714595026160
Timestamp end: 1714595836641

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      495.7   821.2   148.8   202.9   218.6   365.2   485.7   547.2   588.2   644.2   753.0   954.5  2914.6 11112.7 31411.9  27697.2    27652
read      468.6   603.4   148.8   201.5   217.0   346.7   464.5   538.2   587.6   650.4   773.0   978.1  1828.4  7010.4 28095.4  37432.2    37594
read      468.0  1129.8   148.8   202.7   217.8   364.8   468.7   520.3   555.7   598.3   673.9   845.8  2028.2  8690.4 35342.8  24304.2    24367
read      461.5   684.6   148.8   198.9   214.2   340.6   458.3   526.3   570.7   623.8   719.8   976.3  1798.0  8469.8 31122.6  33781.2    33771
read      400.6   457.6   148.8   200.1   215.6   334.0   401.0   442.2   473.4   513.5   572.7   684.8  1707.1  5087.8 15007.1  85038.0    84944
read      406.1   467.5   148.8   203.3   219.0   339.9   407.9   450.0   482.4   524.4   582.7   691.2  1697.5  5259.7 17153.8  85707.0    85666
read      419.6   465.2   148.8   199.8   214.9   336.4   416.1   474.4   522.9   576.9   637.2   754.5  1674.3  5987.2 18500.8  52069.6    51918
read      445.9   515.8   148.8   199.3   214.7   339.4   456.6   524.5   568.8   619.9   704.5   931.7  1674.4  5270.3 24465.1  34493.8    34406
read      473.4   711.9   148.8   202.5   217.5   359.0   475.6   536.2   577.4   630.8   733.9   937.0  2130.6  9280.2 30479.2  28674.2    28664
read      469.4   693.1   148.8   201.6   217.0   348.2   463.2   537.5   587.3   646.9   763.3   910.6  1762.1  6932.8 31285.9  38280.0    38289
read      478.7   843.2   148.8   205.2   220.8   379.9   473.8   519.3   550.3   590.8   661.8   813.0  2731.2 11003.2 32306.0  20536.6    20658
read      511.5  1272.0   160.7   210.4   226.1   380.3   449.9   486.3   513.3   549.1   605.2   730.1  3658.5 26317.8 37686.1  13958.4    13840
read      417.1   530.8   148.8   204.8   221.7   345.1   412.5   455.3   489.5   533.2   593.5   718.5  1738.7  6261.4 29871.5  93309.8    93419
read      396.7   330.8   137.8   204.9   222.3   343.8   409.4   451.2   482.6   522.5   577.5   678.0  1538.2  3509.2  9973.7  98182.4    98284
read      397.8   452.6   148.8   202.4   217.6   334.0   405.1   451.0   487.3   533.4   592.8   689.4  1510.8  4323.9 16068.7  71343.2    71313
read      439.2   447.2   137.8   199.2   214.8   338.0   440.5   512.0   562.7   617.3   693.8   966.2  1671.5  4918.2 11071.9  42019.2    42089
read      449.3   539.4   148.8   200.2   215.8   343.0   436.2   504.5   556.2   614.4   693.8   994.2  1761.5  6754.0 18906.4  46607.4    46458
read      488.0   810.5   148.8   200.8   216.6   358.3   478.9   544.5   586.9   639.8   742.1   959.2  2503.7  8981.3 32067.7  30716.2    30755
read      459.2   606.5   148.8   198.3   213.9   339.0   444.6   519.3   571.5   630.3   736.3   954.2  1781.3  7198.2 29339.0  42783.2    42889
read      406.2   512.0   137.8   202.2   218.5   337.9   404.5   447.3   479.8   521.5   579.5   686.2  1678.3  6604.8 23496.7  93387.6    93552
read      394.9   400.8   148.8   199.0   213.7   331.6   401.9   448.6   486.9   536.6   598.7   692.0  1524.8  3995.4 13093.5  65937.0    65694
read      485.4   758.2   148.8   199.5   215.5   359.5   482.9   547.9   590.1   646.5   764.6   992.0  2377.6  9380.3 31643.8  29694.4    29574
read      389.0   249.2   148.8   197.7   212.5   332.0   409.3   463.8   509.4   562.2   618.0   693.4  1280.0  2316.7  8571.4  51361.0    51355
read      392.5   312.8   148.8   200.6   215.3   331.8   403.9   451.2   488.9   537.5   597.6   692.1  1511.6  3534.3  9195.7  67410.4    67361
read      452.7   653.8   148.8   207.5   224.1   387.9   468.0   508.7   539.0   575.8   628.7   743.6  1951.9  5109.2 31432.1  16346.4    16287
read      416.4   403.9   148.8   202.2   217.7   340.6   411.7   456.7   492.6   539.4   606.3   762.1  1825.3  4322.6 11014.4  81435.0    81508
read      406.3   458.8   148.8   203.5   219.5   342.1   410.5   452.9   485.7   527.7   585.4   690.0  1646.3  5756.8 18608.3  87339.2    87619
read      404.3   565.7   137.8   204.3   221.5   342.5   405.8   447.3   479.2   520.3   576.6   672.7  1521.3  6443.9 30809.6  98900.0    99068
read      398.4   411.6   148.8   199.1   213.9   334.7   414.5   467.1   510.2   562.1   619.5   703.5  1358.8  3934.8 12054.1  51205.8    51267
read      421.8   628.6   148.8   213.3   229.6   380.1   448.0   482.9   506.6   535.9   572.4   630.2  1267.3  4201.2 31505.2  11843.2    11822
read      496.7   543.4   148.8   216.9   239.4   396.1   473.5   529.6   578.4   645.6   749.7   872.3  1860.3  4618.8 19130.5  97194.4    97494
read      393.3   524.0   148.8   203.7   219.7   336.1   398.3   436.7   467.6   506.0   557.3   637.3  1496.1  5925.1 29511.7  97245.6    97350
read      430.2   607.2   148.8   199.8   215.0   335.8   412.1   466.7   514.5   571.4   637.3   847.5  1791.0  6091.9 28820.7  55406.0    55460
read      396.3   464.5   148.8   202.3   217.5   336.3   404.2   447.2   479.9   522.1   578.9   675.7  1397.7  5692.1 20483.3  86016.4    85984
read      392.1   372.2   148.8   200.5   215.5   331.7   398.5   439.5   471.5   513.3   572.1   672.5  1626.0  4261.2 11001.5  81925.2    82043
read      411.5   509.8   148.8   200.0   214.9   334.0   410.5   464.8   509.5   564.1   624.8   724.6  1549.0  5916.9 28793.3  52740.2    52873
read      420.6   409.0   160.7   211.4   227.2   378.6   446.3   479.1   503.3   536.2   582.8   678.6  1547.7  3922.7 16934.2  13959.4    13911
read      432.3   417.2   148.8   202.5   218.0   343.1   429.0   492.7   543.9   602.0   679.6   938.1  1633.8  4558.6 15206.2  49891.2    49984
read      403.1   443.7   148.8   216.5   232.7   371.9   427.9   456.8   476.7   501.0   533.1   585.4  1032.8  5001.5 18082.7   9273.2     9274
read      462.0   302.1   148.8   207.7   225.0   411.3   519.0   585.2   634.6   689.9   754.8   854.8  1138.1  3374.1  9266.7  27290.2    27187
read      430.2   286.7   148.8   207.1   225.7   396.8   486.0   538.2   574.7   614.3   660.2   726.2   915.3  2259.3  9919.1  18793.8    18735
read      417.3   470.1   148.8   201.8   217.7   341.9   411.3   455.4   490.2   535.2   599.4   745.8  1766.1  4476.6 15305.7  86402.6    86505
read      401.9   474.1   148.8   204.9   221.7   344.5   409.2   451.1   483.4   524.2   579.4   670.5  1479.9  6107.9 20329.5  92876.0    93039
read      386.4   304.8   137.8   198.7   213.5   329.0   397.7   439.4   473.1   517.9   579.3   678.4  1607.4  3026.0  6829.6  76057.6    75999
read      451.2   490.7   148.8   204.2   219.9   358.9   472.1   537.3   581.0   631.9   712.4   913.2  1571.3  5219.8 21869.8  32324.0    32324
read      410.7   423.1   148.8   202.4   218.0   340.0   411.0   455.3   489.5   533.5   593.0   717.5  1782.0  4711.6 13695.4  84419.0    84255
read      398.4   496.8   148.8   201.1   216.3   333.9   401.7   443.6   475.7   517.1   574.3   669.6  1623.5  5642.5 19507.7  81904.8    81759
read      448.1   507.9   148.8   203.0   218.6   348.3   461.6   532.2   579.8   633.2   718.5   963.9  1495.9  5255.8 28006.7  37341.6    37291
read      400.6   367.6   148.8   200.1   215.2   338.7   415.3   466.2   507.8   560.3   620.9   717.5  1384.2  3384.5 10199.6  53768.0    53818
read      454.7   454.9   148.8   204.9   221.1   363.7   478.1   541.9   584.9   637.8   732.9   937.5  1536.1  5325.0 13903.5  30353.2    30297
read      445.3   522.6   148.8   202.8   218.1   354.7   467.9   529.6   570.8   619.2   690.6   868.8  1553.4  5336.1 29258.1  31682.6    31569
read      442.3   412.9   148.8   203.4   219.2   350.3   451.1   515.0   563.0   621.6   724.4   980.8  1518.3  4202.3 10868.6  38997.8    38927
read      428.1   614.1   160.7   217.5   232.8   377.2   434.8   464.5   486.5   511.1   547.6   616.8  1739.0  6488.1 30776.4  10706.0    10652
read      443.0   472.0   148.8   213.6   233.2   371.7   444.9   493.0   531.5   580.2   647.5   787.2  1755.7  5270.3 13955.4  97988.6    98119
read      427.8   491.0   148.8   201.9   216.9   340.7   426.5   486.3   532.9   584.7   647.9   808.2  1670.2  6346.0 15045.6  48139.0    48176
read      468.3   583.1   148.8   205.7   221.9   360.2   470.4   540.3   586.8   641.0   733.9   984.5  1726.3  7279.4 29005.4  34932.6    34929
read      373.4   270.5   148.8   201.8   216.4   330.9   402.7   446.0   478.7   518.8   568.1   634.8   843.5  2833.3  8041.6  69618.4    69735
read      394.0   335.9   148.8   203.1   218.5   358.7   442.8   478.2   501.3   529.2   565.8   638.9  1039.1  3272.8 10509.1  20877.8    20753
read      396.3   311.1   137.8   203.6   219.5   341.1   409.7   452.9   486.6   529.5   587.0   687.3  1606.0  2884.5  9341.2  84599.4    84642
read      429.4   363.5   148.8   200.2   215.6   338.5   442.9   514.9   564.2   619.1   701.8   914.2  1440.1  3898.9 10821.7  42293.0    42333
read      383.9   249.7   148.8   197.6   212.3   325.9   397.4   446.3   487.6   540.7   602.5   694.1  1295.8  2593.4  7452.1  61508.4    61587
read      363.5   234.4   148.8   196.0   210.4   317.8   381.9   420.9   452.2   492.9   548.8   634.0  1200.3  2271.4  7738.9  77948.8    77998
read      365.0   409.5   148.8   198.8   213.9   321.7   380.3   415.9   443.4   477.8   524.9   597.9  1407.8  2733.0  8684.2  97772.2    97625
read      453.9   516.6   148.8   203.6   219.6   382.3   484.2   537.7   574.9   621.7   696.4   849.0  1623.1  5023.3 30147.1  23680.2    23781
read      378.8   258.9   148.8   198.7   213.3   327.1   397.6   442.4   479.8   529.1   589.3   674.8  1246.7  2337.3  7642.6  66826.0    66723
read      438.1   513.5   148.8   200.3   215.7   351.2   466.3   526.7   566.6   610.6   674.9   826.7  1480.7  6050.9 28277.5  30942.4    31016
read      416.1   380.4   148.8   197.1   212.4   331.6   420.0   486.0   536.6   590.2   655.8   843.3  1514.3  4308.8  9809.9  47333.8    47394
read      370.3   289.5   148.8   200.6   215.9   327.3   387.3   424.2   453.1   489.7   540.8   625.1  1225.3  2700.7  8450.5  95397.8    95335
read      429.0   898.2   160.7   225.0   243.2   329.1   362.6   382.1   397.6   419.2   453.4   558.4  2867.3 12082.5 36084.8   5271.0     5252
read      401.9   383.7   137.8   198.4   213.4   331.3   402.7   451.0   491.3   544.0   608.1   715.2  1691.0  4030.1 10958.4  65679.6    65908
read      462.8   630.0   148.8   208.1   224.2   391.1   473.8   516.4   549.7   595.1   668.3   793.1  1953.8  6491.1 30747.6  16849.4    16889
read      461.2   581.8   148.8   202.6   218.2   342.8   446.1   521.8   576.0   636.9   751.9  1093.4  1690.5  6648.2 29018.0  42917.6    42912
read      384.6   278.2   148.8   204.1   221.0   340.7   402.2   440.3   469.7   507.6   560.1   649.3  1398.4  2726.7  8194.1  99973.4    99898
read      466.2   560.0   148.8   203.9   219.4   370.6   484.1   541.3   580.7   632.7   735.5   935.5  1822.1  6042.5 22790.9  26298.4    26385
read      464.7   611.0   148.8   205.3   221.1   384.2   485.5   538.5   578.4   634.1   730.4   877.6  1580.1  6972.3 31880.2  22673.4    22616
read      418.6   386.1   148.8   201.2   216.9   333.8   415.8   477.1   527.1   582.8   649.7   848.7  1588.2  4940.8 10934.8  50675.2    50605
read      363.7   236.8   148.8   199.3   214.6   321.4   382.8   419.4   447.9   484.1   534.7   615.7  1208.5  2566.8  8322.7  90270.8    90283
read      439.0   505.6   148.8   204.2   219.7   356.8   468.0   522.3   558.0   598.8   677.6   856.0  1501.2  5571.2 21868.7  26325.4    26273
read      429.6   486.8   148.8   198.0   213.3   331.3   414.6   480.5   532.2   587.6   656.7   903.7  1713.6  6505.1 15935.8  48555.0    48521
read      469.4   543.6   148.8   202.9   218.6   349.5   471.6   543.2   590.1   652.3   800.2   901.7  1847.8  5365.4 20485.6  34040.2    34058
read      392.8   281.3   148.8   199.9   214.7   330.2   399.5   442.9   477.9   524.4   586.1   690.8  1655.8  2828.2  5807.5  75476.8    75648
read      453.1   534.3   148.8   207.0   223.2   389.6   481.1   525.7   558.0   595.2   662.4   814.2  1750.7  5919.7 25329.3  19535.6    19482
read      467.1   730.5   148.8   210.8   227.4   392.1   465.9   505.2   538.5   582.6   650.2   760.7  2376.4  6422.2 30342.6  15055.4    15054
read      380.4   304.2   137.8   197.1   211.2   320.7   386.0   426.7   460.3   505.0   567.6   666.4  1585.0  2815.7  9750.1  75730.2    75754
read      431.7   885.7   160.7   227.8   245.9   331.2   366.4   387.9   403.4   428.7   466.6   688.5  2756.9 10013.4 32298.1   5126.2     5187
read      479.6   737.3   148.8   209.1   225.5   396.9   485.6   534.7   574.3   626.7   699.9   827.5  1838.4  9302.4 31564.2  17578.6    17656
read      395.2   360.2   148.8   202.6   218.3   335.7   398.6   437.6   469.5   512.5   575.6   691.4  1672.8  3285.0  9779.9  96196.2    96343
read      458.9   533.4   148.8   200.5   216.2   343.7   464.0   536.6   584.2   641.1   766.0  1037.5  1669.4  5971.5 25684.4  36702.6    36665
read      366.1   283.5   148.8   197.6   212.2   319.8   382.1   420.2   450.4   488.9   541.9   625.7  1239.9  2905.6  8961.7  85074.2    85269
read      446.7   502.4   148.8   202.6   217.4   344.0   464.8   529.2   571.1   618.8   703.8   949.5  1553.5  5630.8 23996.6  31622.2    31525
read      370.5   246.8   148.8   195.8   210.2   322.0   390.3   434.3   472.0   522.7   583.0   655.9  1096.5  2332.4  9381.5  61911.2    61798
read      459.3   880.3   148.8   213.6   229.1   374.9   435.3   467.2   493.2   527.9   583.5   698.0  2646.6  7378.3 37157.0  12218.4    12253
read      457.6   453.7   148.8   204.1   219.8   369.0   479.4   535.3   574.8   628.6   733.2   928.6  1770.4  5792.3 11396.8  25808.4    25710
read      399.0   318.7   148.8   197.3   212.5   329.6   399.1   442.4   475.9   520.1   581.4   708.2  1748.9  2865.0  8039.5  79914.2    79937
read      425.9   710.7   160.7   221.1   237.8   348.7   392.0   417.0   435.4   463.4   502.8   594.4  2111.8  9493.0 29780.1   7201.2     7271
read      366.5   261.6   137.8   198.1   212.5   319.7   382.6   421.4   452.3   491.2   543.8   628.6  1237.9  2773.9  8722.5  85874.0    85861
read      379.0   304.1   148.8   200.7   216.3   331.3   395.3   434.2   464.1   501.6   552.9   637.8  1387.1  3511.3 11307.6  91479.8    91467
read      379.2   262.7   148.8   200.0   214.9   329.4   400.4   444.9   479.1   523.6   581.3   667.9  1208.0  2486.9  9199.3  72368.0    72217
read      449.7   496.9   148.8   201.4   216.7   345.7   463.9   526.2   568.5   618.5   716.1   968.3  1748.9  5134.9 18252.6  31157.2    31080
read      382.7   274.3   148.8   197.0   211.9   324.2   392.5   434.3   467.9   511.6   574.5   676.3  1588.4  2737.3  5812.4  76607.4    76878
read      378.9   299.2   137.8   201.3   216.4   331.0   397.5   437.8   469.5   509.4   564.2   653.1  1271.8  2728.1  9792.7  84544.4    84584
read      435.9   871.8   148.8   212.1   227.4   369.7   428.6   457.5   477.6   504.1   547.8   645.1  1945.2  8687.6 33003.6  12526.2    12492
read      404.0   326.0   148.8   198.6   213.4   329.5   405.5   461.4   507.6   564.9   631.2   775.9  1558.7  3413.6  8003.7  57029.6    57106
read      365.2   289.2   137.8   199.0   214.3   323.7   383.5   419.7   447.7   482.8   531.0   610.5  1133.9  2812.4 12150.2  96415.6    96245
read      417.9   812.8   160.7   221.4   238.4   344.5   384.6   406.2   425.7   450.9   489.8   570.4  2307.2  7876.1 31849.3   6723.6     6791
read      377.0   273.9   148.8   201.0   216.3   329.2   393.5   432.7   463.5   502.5   555.6   645.4  1342.9  2829.1  8735.4  90359.8    90728
read      472.2  1229.5   160.7   227.4   246.4   343.7   385.3   409.5   427.9   451.4   485.8   580.0  3465.1 27008.5 32460.2   5169.6     5151
read      419.4   446.5   148.8   202.8   218.2   341.5   412.1   457.2   494.0   542.2   611.1   753.7  1814.6  4256.8 15586.1  82922.4    82969
read      456.0   453.5   148.8   201.8   217.3   346.1   451.3   526.0   579.3   637.6   737.2  1057.4  1693.7  5863.9 11885.4  42665.8    42635
read      396.1   347.4   148.8   205.1   222.4   343.5   406.5   446.6   477.4   517.0   573.0   670.7  1553.1  4238.6  8389.6  99384.8    99337
read      386.8   329.8   148.8   201.7   217.8   336.3   398.8   437.7   468.6   507.7   563.6   659.0  1532.4  2825.4 10722.9  95047.0    95192
read      380.9   239.6   148.8   199.7   214.4   330.7   402.6   447.9   483.7   530.0   588.5   676.5  1249.1  2481.1  5925.8  69212.0    69200
read      428.0   442.2   148.8   199.7   215.0   335.6   420.5   485.7   538.6   596.2   670.3   939.7  1653.5  4320.8 15159.3  49374.4    49459
read      449.8   468.1   148.8   202.5   217.7   353.3   461.3   520.6   563.5   617.6   729.7   962.9  1640.1  5379.5 11453.5  29141.4    29055
read      376.7   334.1   148.8   197.1   211.4   322.5   390.8   434.6   471.9   522.5   583.7   662.4  1183.0  3824.1 11752.2  64477.0    64324
read      455.1   983.2   160.7   223.1   241.4   338.8   379.9   403.0   422.9   446.8   482.8   586.2  3499.6 13150.8 32219.2   5772.6     5705
read      370.6   319.9   148.8   197.1   211.8   321.7   385.0   423.7   454.2   492.8   545.2   629.3  1334.0  3607.2 10217.2  84542.0    84816
read      450.8   566.6   148.8   204.1   219.7   372.7   479.9   531.4   567.1   609.3   679.5   849.9  1583.7  7179.2 30630.0  23724.6    23714
read      390.7   301.5   148.8   198.8   213.5   329.9   399.6   443.6   479.0   525.7   587.0   690.5  1604.1  2807.9  7833.1  74185.2    74116
read      458.3   609.2   148.8   205.9   221.7   382.4   472.8   518.4   553.6   599.0   678.3   838.3  1742.9  7060.0 30109.7  20023.8    19948
read      438.4   426.4   148.8   198.8   214.4   339.4   433.6   503.6   557.2   614.2   692.7   990.4  1637.4  5244.3  9906.8  44233.4    44213
read      439.8   552.6   148.8   205.4   220.7   374.8   459.9   500.7   531.1   569.3   630.4   774.2  1741.5  5572.5 28440.4  19501.4    19454
read      483.3  1236.2   160.7   220.3   238.1   362.8   417.3   447.7   469.2   495.6   530.7   601.3  3797.5 25808.8 36473.5   7205.2     7190
read      442.4   406.1   148.8   198.9   214.5   337.9   430.4   501.4   556.3   617.4   720.7   973.7  1677.6  5002.7  9777.0  47520.6    47657
read      451.7   411.1   148.8   204.8   221.2   357.6   457.4   524.0   573.8   631.7   720.5   999.1  1690.0  4043.1 14699.9  44580.4    44399
read      444.9  1036.6   160.7   226.2   245.4   360.1   406.8   433.0   452.2   472.4   504.0   565.5  1944.7 18152.4 32167.4   6517.4     6481
read      388.2   454.1   160.7   228.2   249.7   358.8   402.4   427.0   443.9   463.0   487.7   526.0   695.1  7724.7 20053.0   5750.0     5807
read      398.4   292.4   148.8   203.7   219.9   344.3   417.0   460.5   493.6   534.4   588.9   689.7  1606.1  2934.3  7763.9  82448.8    83137
read      409.4   365.9   160.7   219.7   235.9   380.2   444.8   479.6   504.5   533.6   568.1   618.1   746.0  5841.1 13374.0   9566.0     9580
read      459.5   315.2   148.8   206.3   222.9   358.9   476.7   552.6   606.5   682.4   842.8   922.6  1439.9  2188.9  8114.0  37253.2    37385
read      380.7   298.7   148.8   194.9   209.8   324.9   419.3   470.3   502.1   537.2   576.8   636.8  1087.1  3606.4 10767.4  33728.8    33706
read      353.9   244.6   137.8   192.5   206.4   311.7   396.2   446.0   477.0   507.9   543.0   586.6   667.1  1865.2 11999.6  35238.2    35204
read      354.6   230.4   137.8   193.5   207.7   314.1   386.2   435.7   474.9   518.1   565.7   616.3   691.1  1618.3  9342.9  50428.4    50438
read      357.8   233.0   148.8   194.8   209.2   317.5   391.2   439.8   477.3   518.7   565.1   617.3   691.3  1538.2 11195.3  48897.4    48878
read      357.3   181.2   148.8   194.7   208.8   316.2   396.0   449.3   486.4   525.0   566.0   613.0   687.0  1630.7  6944.3  42521.8    42682
read      360.2   230.9   148.8   194.5   209.0   317.7   419.7   464.1   489.8   515.9   544.8   583.0   648.9  1742.3  9579.4  27321.2    27416
read      352.4   194.9   137.8   196.4   210.6   317.3   385.8   427.7   460.4   499.2   548.4   606.1   692.0  1264.5  7863.6  64399.4    64424
read      354.8   192.9   148.8   199.9   214.6   318.5   386.8   429.4   463.1   503.8   554.5   612.8   696.8  1068.0  7272.4  64509.4    64364
read      359.8   504.2   160.7   233.8   253.5   326.8   352.8   366.7   375.7   389.2   402.7   434.0   785.1  9350.6 19399.8   5443.8     5481
read      366.8   248.5   148.8   199.2   214.4   329.5   427.2   468.8   493.2   518.6   546.1   582.5   641.8  1726.0 10249.2  26079.6    26227
read      364.2   264.7   148.8   196.7   211.5   322.7   423.5   466.0   490.3   515.1   543.4   581.1   650.8  1853.5 13551.9  26612.2    26586
read      353.7   174.6   137.8   199.5   214.5   323.5   388.3   426.5   455.0   489.1   533.6   596.7   724.0  1062.2  6898.3  86308.4    86286
read      364.8   257.2   148.8   197.9   212.6   329.0   427.0   466.1   489.0   512.2   540.4   577.9   642.3  1724.9 11236.2  24528.4    24452
read      359.7   181.5   148.8   196.1   210.4   319.6   422.8   466.1   490.3   514.9   543.2   580.0   638.6  1767.7  7033.0  26817.8    26832
read      360.5   216.4   148.8   194.2   208.8   317.1   416.2   466.3   493.8   522.4   553.9   590.5   663.0  1689.9  9524.1  29838.8    29795
read      352.0   179.4   137.8   193.2   207.2   313.2   387.1   437.2   474.8   515.1   559.4   607.3   683.5  1265.6  5305.4  46280.4    46224
read      353.7   164.8   148.8   200.5   214.9   323.8   389.5   428.3   457.1   491.5   536.0   598.8   715.9   999.3  6182.9  84600.2    84587

Total QPS = 49475.7 (40075280 / 810.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 9898593913 bytes :   11.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,48.99%,100.00%

