Random waveform, supplied seed
Total number of intervals = 85 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908)
Average QPS expected = 52162
Timestamp start: 1715286200906
Timestamp end: 1715287046385

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      393.1   281.9   160.7   214.2   229.3   351.2   416.7   456.5   487.2   525.6   578.1   671.2  1077.9  2663.9  9721.6  85092.0    84944
read      437.4   496.2   160.7   218.6   234.7   366.9   437.4   482.7   518.8   566.1   635.7   781.6  1703.2  5392.8 23723.0  85621.1    85666
read      408.5   321.6   160.7   213.4   228.1   358.0   430.3   475.5   510.3   550.4   606.8   705.1  1309.7  3827.0  9588.3  52003.2    51918
read      398.4   346.3   160.7   211.8   226.3   348.7   425.6   472.7   505.8   542.1   586.9   668.6  1180.6  3363.5 11165.5  34374.8    34406
read      400.8   356.7   160.7   214.3   228.9   352.8   433.5   479.8   509.2   542.2   583.0   654.2  1097.2  4038.1 11892.4  28677.6    28664
read      410.4   426.6   160.7   212.7   227.7   357.6   432.3   480.0   514.3   551.5   600.7   685.7  1224.0  5244.9 15713.5  38233.6    38289
read      455.6   789.8   160.7   214.4   228.8   370.7   449.8   489.0   516.0   548.7   608.5   772.7  2140.0  7745.2 35778.5  20678.5    20658
read      483.9   870.5   160.7   218.8   233.8   385.1   450.7   490.1   522.6   570.9   643.1   786.9  2830.8  8084.5 35891.5  13825.5    13840
read      449.5   666.7   160.7   220.4   237.8   372.8   443.3   487.7   521.9   564.4   624.1   738.3  1775.6  8453.5 31562.8  93323.5    93419
read      443.6   563.6   160.7   222.9   242.2   380.3   450.5   495.7   531.9   577.9   639.4   749.6  1543.9  6416.9 30614.8  98366.4    98284
read      406.8   412.9   160.7   211.3   225.9   349.0   418.5   460.9   494.2   535.8   591.9   703.2  1491.7  4291.6 13000.5  71262.7    71313
read      406.4   409.6   160.7   212.1   226.6   357.0   428.9   474.9   508.9   547.3   597.7   685.3  1213.7  4347.3 12306.5  42006.0    42089
read      403.5   354.2   160.7   210.8   225.2   355.1   427.4   472.6   507.7   547.1   599.4   689.6  1261.4  3457.7  9911.3  46398.6    46458
read      396.1   332.6   160.7   212.2   226.7   347.4   427.2   473.1   504.6   538.4   581.2   656.0  1104.6  3644.9 12587.5  30775.3    30755
read      411.9   447.6   160.7   212.2   226.9   358.3   430.2   475.7   510.0   549.5   601.0   690.7  1239.7  5459.2 13908.3  42946.9    42889
read      432.5   530.3   160.7   219.9   237.3   372.2   439.9   483.1   517.7   562.7   625.3   733.2  1523.4  6067.6 29383.9  93571.6    93552
read      407.1   452.3   160.7   210.4   224.8   347.4   418.0   461.3   495.2   536.5   592.0   701.9  1492.0  4301.7 19904.5  65726.4    65694
read      404.0   409.4   160.7   213.0   227.5   350.3   430.5   476.9   507.4   540.4   582.1   658.1  1165.4  5072.6 13687.3  29506.8    29574
read      403.8   422.2   160.7   210.5   224.9   352.1   420.8   464.3   498.2   538.2   589.8   681.7  1295.7  4952.5 14869.6  51400.9    51355
read      407.0   398.3   160.7   211.3   225.7   349.3   420.2   463.6   497.8   539.5   594.9   703.7  1474.1  4349.6 10729.7  67350.7    67361
read      505.8   921.2   160.7   218.2   233.2   388.6   460.0   500.7   534.9   585.6   673.5   842.0  3509.9 10625.2 35468.6  16294.2    16287
read      417.5   479.6   160.7   213.1   228.2   353.5   422.4   464.2   497.5   539.0   597.7   716.3  1624.6  5694.5 17392.7  81412.8    81508
read      411.9   350.5   160.7   216.1   232.0   361.3   428.6   469.6   503.0   544.7   604.9   714.6  1396.0  3490.0 11462.4  87457.2    87619
read      419.4   401.6   160.7   219.1   236.3   368.2   432.0   471.2   503.8   544.3   603.0   711.1  1521.0  4103.2 14033.6  99091.0    99068
read      392.1   267.3   160.7   209.6   223.9   351.3   420.8   464.0   497.6   536.5   586.2   672.3  1079.0  2273.3  9471.9  51201.2    51267
read      654.1  1927.9   160.7   219.1   236.4   393.7   471.3   520.2   553.8   594.1   649.9   785.9  9386.5 31400.1 37670.4  11838.5    11822
read      429.5   421.5   160.7   218.6   235.3   366.7   431.6   472.1   506.2   549.8   617.9   758.0  1699.8  4546.3 14621.5  97512.5    97494
read      409.4   351.8   160.7   216.8   233.1   359.8   422.3   460.7   491.3   530.6   586.1   691.1  1537.1  3596.3 10109.8  97451.3    97350
read      392.9   240.0   160.7   210.2   224.4   350.5   420.5   464.2   497.9   537.5   588.4   679.3  1189.6  2306.4  6379.4  55440.1    55460
read      397.4   324.5   160.7   212.3   227.2   347.5   412.0   450.9   480.7   518.8   571.7   669.2  1526.7  3465.4  9266.2  86050.2    85984
read      393.9   288.9   160.7   211.0   225.6   344.0   408.9   448.9   479.6   518.8   573.6   675.2  1508.4  2819.1  9917.1  81961.8    82043
read      397.3   286.3   160.7   210.9   225.0   352.6   422.9   466.4   500.6   540.4   592.0   683.3  1218.5  2680.8 10367.1  52887.4    52873
read      482.1   797.6   160.7   221.1   237.6   386.5   450.7   488.8   520.4   568.0   645.9   809.5  2586.3  8465.5 32215.3  13948.9    13911
read      406.3   325.1   160.7   213.1   227.8   355.9   427.3   472.9   507.6   548.2   603.4   701.4  1327.7  3344.8  9420.9  49963.0    49984
read      694.2  2265.5   160.7   219.9   238.0   382.1   448.7   485.8   511.1   541.2   583.9   691.8 10672.2 32205.1 52216.5   9267.8     9274
read      418.6   444.2   160.7   212.4   227.3   364.3   452.4   497.8   529.7   569.3   633.9   760.5  1084.2  5003.7 16113.1  27260.8    27187
read      464.8   624.0   160.7   216.9   231.8   389.0   465.7   507.5   541.9   591.8   680.5   828.4  1883.5  6845.0 31064.5  18723.7    18735
read      428.0   358.1   160.7   215.2   230.8   359.8   428.9   471.2   505.6   549.9   621.0   784.8  1763.1  3361.1  8818.9  86471.2    86505
read      390.8   305.0   160.7   212.7   227.8   345.5   406.8   444.0   471.8   508.5   560.4   654.5  1425.2  3241.1  8021.2  93062.7    93039
read      394.8   265.3   160.7   211.5   225.9   346.5   414.6   456.4   488.5   528.1   582.3   683.2  1393.9  2824.1  7898.5  75977.9    75999
read      388.2   250.4   160.7   210.6   225.1   345.3   423.6   470.0   501.6   535.3   576.9   641.5   957.5  2807.6  8867.5  32340.8    32324
read      394.6   293.6   160.7   211.8   226.7   346.4   412.2   451.8   482.0   521.0   574.6   671.3  1459.3  2970.9  7251.9  84227.2    84255
read      394.8   303.6   160.7   211.3   225.9   345.2   411.1   451.8   483.1   522.5   577.4   676.9  1427.7  3111.5 10541.1  81951.8    81759
read      387.1   294.9   160.7   209.2   223.6   343.8   417.6   463.9   496.7   532.7   576.4   644.3   948.7  2647.3 10393.3  37289.5    37291
read      390.2   273.9   160.7   210.1   224.2   348.4   417.1   459.5   492.1   531.1   581.4   665.9  1138.4  2521.6  8802.4  53879.6    53818
read      385.3   260.2   160.7   210.7   225.0   344.1   423.6   469.3   499.5   531.8   571.1   634.0   912.7  2011.8 11443.4  30328.4    30297
read      382.4   259.1   160.7   209.7   223.8   339.3   418.0   464.6   495.6   528.3   567.0   629.9   923.3  2764.0  9750.1  31593.5    31569
read      382.6   253.5   160.7   209.4   223.6   342.8   413.3   459.4   492.6   529.3   573.6   641.1   938.0  1877.6  8741.4  38901.0    38927
read      564.1  1566.1   160.7   221.4   239.8   392.7   467.5   509.6   538.9   573.3   620.0   707.6  5373.2 30901.6 39197.3  10675.8    10652
read      417.1   322.5   160.7   219.3   235.8   363.8   426.9   466.2   498.2   538.7   596.1   710.8  1645.6  2969.3  7536.4  97997.2    98119
read      389.4   273.7   160.7   210.1   224.1   349.3   418.1   461.4   494.4   532.6   581.1   662.2  1021.7  2481.6  8633.1  48309.3    48176
read      395.8   337.4   160.7   210.9   225.4   347.1   424.0   471.5   504.9   541.0   586.0   667.1  1113.0  3151.8 12550.0  34912.0    34929
read      396.9   289.9   160.7   210.8   225.3   348.6   419.0   461.8   494.7   535.2   589.4   689.5  1326.4  2617.2 10031.9  69746.8    69735
read      420.9   399.1   160.7   213.5   228.0   372.2   451.1   491.6   520.3   555.7   619.1   747.0  1209.4  4048.1 16561.9  20775.9    20753
read      454.4   356.5   160.7   222.9   242.1   393.6   472.6   524.8   565.9   620.3   695.5   839.3  1571.7  2920.3 10799.5  84672.4    84642
read      378.8   198.1   148.8   212.0   226.8   352.9   421.2   461.9   491.0   522.3   556.7   608.0   745.1  1483.1  8753.7  42337.6    42333
read      373.5   206.1   160.7   210.2   224.6   345.3   413.0   452.6   481.8   515.7   555.8   615.9   765.5  1328.5  8031.9  61490.9    61587
read      365.3   186.2   160.7   209.2   223.6   336.3   400.4   437.5   466.2   500.6   542.4   606.5   757.2  1260.8  7666.7  77970.4    77998
read      359.2   168.9   160.7   212.4   227.3   336.2   392.4   424.3   448.5   477.4   516.8   579.6   724.0  1126.0  6682.2  97591.6    97625
read      376.1   235.3   160.7   215.1   230.1   352.7   426.8   461.0   482.5   504.3   530.8   568.2   678.1  1824.9 10497.8  23806.0    23781
read      369.1   209.8   160.7   209.3   223.4   340.4   406.8   445.7   474.1   508.0   548.3   608.7   755.7  1384.3  7894.7  66676.5    66723
read      377.9   250.9   160.7   213.0   228.0   347.3   422.7   464.1   490.7   518.0   546.5   589.7   727.7  1622.4 10942.7  30954.7    31016
read      379.0   200.6   160.7   211.0   225.7   352.7   421.8   462.8   492.6   525.1   561.7   615.7   756.3  1370.5  9408.9  47481.2    47394
read      363.8   173.2   160.7   213.8   229.0   339.1   396.7   429.6   455.1   486.0   526.9   589.9   741.8  1227.5  6660.2  95297.7    95335
read      360.3   398.8   160.7   240.8   262.6   334.2   358.7   371.4   382.1   394.6   410.5   443.3   637.7  7558.4 14922.2   5256.0     5252
read      370.1   181.4   160.7   209.2   223.6   342.6   409.9   448.8   477.8   512.1   551.4   612.0   755.9  1223.0  6266.6  32844.4    65908

Total QPS = 52073.1 (44001752 / 845.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10868432744 bytes :   12.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.25%,100.00%

