Random waveform, supplied seed
Total number of intervals = 85 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908)
Average QPS expected = 52162
Timestamp start: 1715285329760
Timestamp end: 1715286175263

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      401.9   384.1   160.7   209.8   224.0   350.5   419.0   462.8   497.4   537.5   589.0   682.3  1307.2  5308.8 11778.3  51244.6    51355
read      406.5   409.2   160.7   210.0   224.3   346.8   416.6   459.6   493.5   535.3   592.0   707.5  1550.9  4391.5 12830.0  67410.4    67361
read      501.6  1061.0   160.7   216.5   231.8   388.3   461.2   502.3   537.2   588.9   677.2   843.4  3221.6 11240.7 32947.3  16373.9    16287
read      416.5  1113.3   160.7   210.3   224.9   346.3   413.4   455.1   487.7   529.5   588.7   720.9  1704.5  4496.4 17733.3  81425.5    81508
read      415.0   541.7   160.7   215.0   230.4   356.2   422.4   463.1   495.5   535.9   591.7   695.9  1521.5  5254.6 26937.7  87582.6    87619
read      417.6   945.5   160.7   219.7   236.9   367.9   433.4   474.2   506.7   547.6   608.0   713.9  1175.5  3282.5 11501.6  99077.3    99068
read      396.5   642.2   160.7   209.9   224.1   350.4   420.8   465.3   499.5   539.5   591.1   685.5  1166.7  2365.8  9814.7  51233.9    51267
read      673.4  2051.6   160.7   217.8   235.1   392.3   473.3   522.3   555.3   594.7   649.5   789.4 10078.5 31671.6 37449.6  11754.8    11822
read      531.8   555.2   160.7   231.4   256.6   422.2   507.5   566.3   612.5   673.7   775.2   976.1  1988.3  6102.2 19550.4  97472.5    97494
read      404.2   347.7   148.8   215.6   231.4   353.5   415.5   454.2   484.6   523.9   579.0   679.9  1539.6  3627.2 11527.0  97268.1    97350
