Random waveform, supplied seed
Total number of intervals = 81 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016)
Average QPS expected = 52097
Timestamp start: 1714499983728
Timestamp end: 1714500786223

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      389.8   322.6   160.7   217.0   230.7   336.9   411.9   462.7   500.8   543.2   591.0   655.8   944.0  3997.4 10315.4  51402.8    51355
read      392.1   405.4   160.7   216.3   230.0   338.6   405.9   449.1   482.2   523.7   575.6   650.6  1072.4  5221.9 14431.7  67270.1    67361
read      606.5  1523.4   173.5   226.6   245.8   420.1   514.1   572.7   613.3   657.5   710.8   803.2  7024.6 29639.3 38787.3  16195.7    16287
read      403.0   457.1   160.7   216.8   231.0   343.0   406.9   445.1   473.5   510.5   562.6   650.9  1635.4  5465.5 13910.0  81398.9    81508
read      388.5   429.1   160.7   216.1   230.3   340.2   401.1   436.6   464.1   498.2   543.5   620.0  1082.0  5273.9 14997.6  87664.6    87619
read      386.5   365.2   148.8   217.5   232.1   344.0   401.0   434.3   460.5   493.1   537.8   615.8  1212.4  4471.6 10883.0  99101.0    99068
read      393.7   433.6   160.7   215.4   229.1   335.9   409.8   460.5   498.7   541.2   589.1   653.3   908.1  5883.6 18706.1  51351.8    51267
read      620.2  1726.3   173.5   229.8   249.0   414.9   495.3   538.5   568.2   601.3   644.2   731.5  7422.9 31080.0 37993.0  11813.2    11822
read      415.7   434.4   160.7   220.6   236.8   358.4   419.5   456.7   485.9   523.5   576.7   678.3  1658.4  4796.6 13908.8  97301.6    97494
read      393.0   452.5   160.7   218.8   233.6   347.4   405.7   440.2   466.5   499.9   544.8   625.8  1080.7  5296.0 19877.3  97407.4    97350
read      391.4   434.7   160.7   215.5   229.3   336.0   405.8   453.7   490.4   533.8   583.9   650.6   977.0  5399.0 16717.6  55312.6    55460
read      389.3   402.3   160.7   216.4   230.5   340.7   402.6   438.6   466.0   500.6   546.3   625.6  1322.2  4739.2 10833.2  86022.8    85984
read      388.7   435.6   160.7   216.8   230.8   338.8   400.3   436.4   464.8   500.0   546.5   622.8  1171.4  5449.5 16035.4  81948.0    82043
read      392.2   355.2   160.7   215.8   229.7   337.2   409.3   458.2   495.6   538.5   587.7   654.4   979.4  4994.5 10034.8  52918.8    52873
read      617.3  1639.0   160.7   228.1   247.6   419.4   508.1   559.3   593.7   632.7   681.6   778.4  6833.6 30602.3 38840.4  13914.5    13911
read      395.9   417.1   160.7   215.5   229.3   334.9   408.9   460.9   500.1   543.9   592.7   662.1  1102.1  5324.9 13848.8  50067.2    49984
