Random waveform, supplied seed
Total number of intervals = 81 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016)
Average QPS expected = 52097
Timestamp start: 1714593135640
Timestamp end: 1714593941080

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      414.4   388.2   148.8   200.3   215.6   332.7   409.9   466.8   515.4   570.9   639.8   829.0  1612.6  4265.2 12626.9  55510.1    55460
read      381.1   326.4   148.8   198.2   213.9   326.2   390.8   430.5   461.5   501.2   556.0   653.4  1583.9  2924.3 10735.9  85984.6    85984
read      372.6   282.4   137.8   197.3   212.2   322.7   387.5   427.9   459.9   501.0   556.0   645.0  1369.0  2656.5  9952.6  82029.5    82043
read      437.4   419.2   148.8   200.9   216.2   335.3   421.0   489.0   542.9   606.0   697.4   901.6  1720.2  4534.1 12416.9  52779.5    52873
read      464.3   780.7   148.8   212.2   228.5   387.2   458.5   497.3   526.1   561.5   621.6   737.0  2169.1  9779.4 31574.0  13860.1    13911
read      466.8   519.5   137.8   203.4   219.3   345.7   441.3   516.4   572.1   641.1   778.6   945.8  1835.8  6232.6 18285.8  49936.9    49984
read      454.9   878.1   148.8   219.9   237.1   373.5   426.6   456.9   480.0   511.0   555.5   649.3  2287.1 11173.4 34725.9   9307.7     9274
read      474.4   599.6   148.8   204.6   220.4   371.1   491.9   550.4   590.4   645.5   755.5   955.3  1881.4  6926.8 29614.1  27143.7    27187
read      492.9   780.2   148.8   209.3   226.2   399.0   493.6   542.6   580.9   633.2   714.7   853.7  2361.8  8810.3 31601.8  18720.3    18735
read      379.1   312.2   148.8   199.9   215.3   329.8   395.4   435.2   466.3   505.9   560.1   649.9  1350.1  2905.7 12376.5  86455.8    86505
read      363.1   268.5   137.8   197.8   212.8   321.1   380.5   417.2   445.8   481.7   531.4   611.8  1155.8  2759.6  8893.4  93160.3    93039
read      367.3   259.3   148.8   196.3   210.6   317.7   382.0   423.1   456.1   499.6   557.4   641.1  1301.8  2554.9  7468.5  76003.8    75999
read      461.6   570.4   148.8   202.5   217.8   350.5   472.0   539.2   583.9   641.3   765.1   991.7  1644.5  6698.6 30245.2  32433.3    32324
read      375.2   264.1   148.8   198.8   213.9   326.9   392.4   432.6   464.6   504.7   557.9   647.0  1352.0  2707.3  8173.8  84361.4    84255
read      372.5   271.0   137.8   198.5   212.9   322.0   387.4   428.1   460.2   501.5   556.8   642.8  1387.1  2838.6  8613.6  81628.3    81759
read      459.8   568.3   148.8   201.0   216.4   342.7   456.5   528.9   577.4   636.8   759.0   806.3  1753.9  5995.7 29216.5  37250.4    37291
read      424.3   428.0   148.8   199.8   215.0   333.1   416.3   478.2   529.9   588.5   667.5   924.7  1606.4  4831.7 14973.8  53880.1    53818
read      454.2   508.1   148.8   203.3   219.1   364.4   482.8   543.8   585.6   636.6   717.6   886.8  1567.1  5648.0 28313.2  30500.5    30297
read      465.2   566.8   148.8   203.0   218.1   360.9   486.6   556.1   611.3   689.6   800.7   951.0  1465.1  6210.3 30672.7  31592.9    31569
read      426.7   399.3   148.8   196.5   211.6   333.0   441.6   512.1   559.7   618.6   726.6   945.1  1369.4  3282.1 11693.0  38901.2    38927
read      405.5   347.5   148.8   214.2   230.7   375.5   450.6   489.5   516.0   542.9   577.0   626.3   745.1  3926.0 16627.4  10627.8    10652
read      375.0   317.9   137.8   201.4   216.6   328.5   388.9   425.8   454.8   491.4   541.5   628.6  1456.4  2937.7  9240.1  98028.6    98119
read      419.2   358.2   148.8   198.3   213.2   328.3   417.4   487.2   539.8   597.8   679.5   950.0  1487.7  3577.9 10131.2  48122.8    48176
read      436.7   444.7   148.8   200.6   215.7   342.3   456.6   525.7   570.4   623.6   712.7   935.7  1413.7  4687.8 19601.1  34946.5    34929
read      382.8   311.2   148.8   199.3   214.1   331.7   402.7   448.4   484.2   529.8   586.4   674.5  1198.7  2784.8 10596.4  69813.5    69735
read      410.8   311.4   148.8   204.9   220.8   363.6   450.3   488.4   514.8   546.1   598.6   800.6  1181.6  3460.1 10747.0  20784.1    20753
read      352.5   308.9   137.8   198.8   213.4   320.7   385.9   424.2   452.9   487.6   532.8   596.0   724.6  1143.2  6372.3  84599.1    84642
read      353.9   197.3   137.8   193.6   207.6   312.9   391.1   443.0   480.1   520.6   560.0   605.3   685.0  1506.5  7934.7  42425.1    42333
read      354.4   180.6   137.8   196.4   210.6   319.0   389.7   432.6   465.9   508.4   556.1   612.3   703.8  1169.3  5841.1  61510.0    61587
read      351.0   180.5   137.8   197.4   211.8   318.0   385.2   425.5   455.5   492.2   538.4   599.9   718.4  1141.5  7772.8  78037.9    77998
read      350.9   158.4   148.8   201.5   216.6   324.6   384.3   419.4   445.5   476.6   519.3   583.9   721.7  1024.1  5485.4  97709.2    97625
read      363.9   224.8   148.8   199.0   214.1   330.9   426.6   464.0   487.5   511.9   537.8   573.1   636.8  1723.6 10031.0  23922.3    23781
read      357.3   198.0   137.8   199.7   214.5   320.8   392.0   434.5   466.6   506.7   553.5   613.0   717.1  1180.5  8970.1  66675.7    66723
read      362.8   205.3   137.8   195.6   210.3   319.1   415.8   465.1   496.0   526.9   558.7   595.7   680.8  1709.1  9268.3  15601.0    31016

Total QPS = 52227.2 (42042876 / 805.0s)
