Random waveform, supplied seed
Total number of intervals = 162 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587)
Average QPS expected = 49492
Timestamp start: 1714598727317
Timestamp end: 1714599537791

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      463.7   473.9   160.7   219.0   235.5   412.8   492.8   544.5   590.3   643.4   707.0   796.4  1388.9  5719.1 23332.1  13945.4    13911
read      427.5   470.4   148.8   201.4   216.8   343.3   428.2   487.9   534.7   589.7   658.7   800.9  1645.9  5672.2 19979.2  50083.0    49984
read      427.4   532.4   160.7   223.4   240.7   381.9   443.9   477.4   502.6   534.7   576.4   640.7  1462.6  5508.7 30294.8   9253.8     9274
read      467.3   749.2   148.8   204.7   220.6   367.1   475.0   528.4   566.5   612.5   677.8   836.9  1835.3  8569.8 31848.5  27218.8    27187
read      438.1   461.2   148.8   209.2   226.5   396.2   484.8   534.3   571.1   612.4   660.4   734.5  1085.6  4287.3 19593.1  18756.4    18735
read      407.2   504.8   148.8   204.3   220.7   343.0   411.0   453.8   487.3   529.7   587.8   687.9  1618.6  5796.4 24244.1  86233.6    86505
read      396.4   429.5   148.8   203.5   219.9   339.6   404.3   444.6   474.9   514.3   569.5   662.5  1576.1  5493.2 12051.4  93035.6    93039
read      406.2   483.9   148.8   201.5   217.1   337.6   409.7   455.8   491.4   535.3   595.4   704.0  1577.8  6123.1 14428.6  75984.6    75999
read      457.7   454.4   148.8   204.8   220.9   366.7   487.1   550.6   598.1   653.1   735.8   934.8  1601.8  4671.4 14977.6  32313.2    32324
read      416.1   539.2   137.8   203.1   219.3   342.2   411.9   455.2   488.7   531.5   589.8   701.8  1745.5  6481.2 28192.2  84410.8    84255
