Random waveform, supplied seed
Total number of intervals = 162 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587)
Average QPS expected = 49492
Timestamp start: 1714595949873
Timestamp end: 1714596760343

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      370.7   474.9   137.8   198.9   213.2   316.2   371.7   405.5   432.7   467.8   519.6   607.5  1431.8  5847.0 25947.0  99255.2    99068
read      400.1   410.6   148.8   195.4   209.6   319.1   395.0   454.2   503.6   561.9   627.0   777.1  1473.8  4857.8 12434.6  51054.2    51267
read      433.4   595.3   160.7   213.5   230.0   374.2   436.3   467.6   492.2   522.6   567.2   656.5  1900.4  6870.0 30148.8  11859.8    11822
read      376.9   467.1   148.8   198.2   212.6   317.1   372.4   406.6   435.1   471.8   527.8   626.6  1628.9  4663.1 26791.7  97173.8    97494
read      396.1   597.5   137.8   200.4   215.7   325.3   385.1   421.7   450.9   489.3   544.6   649.4  1681.4  7824.7 30255.4  97222.6    97350
read      380.7   334.1   148.8   194.1   208.1   314.1   383.8   435.0   480.8   537.8   600.5   697.6  1335.5  3446.8 10578.5  55618.6    55460
read      382.0   463.3   148.8   197.3   211.7   315.9   374.9   412.4   443.1   483.9   542.1   641.8  1654.0  4928.6 17682.6  85842.4    85984
read      390.7   489.1   148.8   198.1   212.6   320.1   384.8   426.8   460.9   504.8   569.4   680.0  1650.8  6014.2 22969.1  82233.8    82043
read      377.4   352.9   137.8   194.3   208.1   311.3   378.7   430.0   473.7   529.6   589.1   669.3  1384.7  3793.8 10006.4  52937.6    52873
read      429.0   651.7   148.8   212.1   228.4   373.6   449.7   487.8   514.8   547.6   586.7   650.3  1322.0  7925.1 36844.5  13885.2    13911
read      396.7   361.5   148.8   195.4   209.6   318.6   397.5   459.2   508.9   566.5   628.3   760.5  1401.6  4384.1  8848.1  50027.6    49984
read      419.9   590.4   160.7   219.6   236.5   361.7   411.0   437.3   458.3   483.4   521.2   612.8  1849.8  5818.2 28658.1   9306.2     9274
read      427.5   494.3   148.8   201.2   215.6   350.2   455.9   510.2   549.1   590.9   649.0   781.7  1437.9  5098.0 24584.1  27164.8    27187
read      449.0   569.3   148.8   207.6   223.7   378.2   464.2   507.8   541.9   582.5   640.2   758.0  1848.5  5813.1 25132.4  18717.8    18735
read      405.2   637.9   148.8   202.0   217.1   331.3   393.0   431.5   463.6   505.1   566.1   675.1  1628.5 10244.2 30284.8  86476.4    86505
read      378.9   451.1   148.8   201.0   215.8   322.1   382.2   419.5   449.4   488.1   541.4   630.8  1448.0  5489.5 16802.7  93181.8    93039
read      378.6   405.9   148.8   196.7   210.9   316.1   378.9   419.5   453.4   499.2   563.8   662.5  1479.1  4414.4 15460.3  76127.8    75999
read      442.0   490.7   148.8   200.3   215.3   349.2   460.5   524.8   570.3   621.4   698.2   868.9  1550.5  6527.2 15393.7  32363.4    32324
read      366.7   328.6   148.8   197.6   211.7   314.0   372.3   409.1   439.4   478.5   535.1   626.6  1413.0  3909.1 12183.0  84300.6    84255
read      385.6   492.5   137.8   196.2   210.9   318.9   381.3   420.5   452.6   495.2   556.9   670.7  1561.4  5607.0 18391.1  81668.8    81759
read      439.4   477.1   148.8   199.5   214.5   334.0   443.5   516.7   568.5   627.1   735.3   965.2  1448.4  5444.4 15607.8  37297.8    37291
read      390.5   398.7   148.8   196.0   210.0   316.2   386.0   438.9   486.1   544.7   608.3   711.2  1448.3  4940.1 12576.3  53678.8    53818
read      456.1   495.7   148.8   202.5   217.8   356.6   471.9   537.0   587.3   660.1   775.8   940.2  1518.4  5750.7 19686.0  30267.2    30297
read      435.5   401.9   148.8   201.8   216.4   347.1   462.1   527.9   575.0   630.6   722.0   895.5  1356.1  4007.0 13781.0  31626.4    31569
read      494.7   878.6   148.8   205.9   221.6   354.2   470.7   549.2   611.4   694.1   820.2   972.3  1733.3 10485.3 35572.2  38920.4    38927
read      451.1  1043.0   148.8   218.0   233.9   376.8   445.3   480.2   503.2   532.0   567.5   624.4  1598.8 10205.7 56796.0  10687.2    10652
read      399.2   421.9   148.8   202.9   218.5   332.8   393.2   431.3   462.9   504.1   566.1   697.5  1708.6  4144.7 12603.0  97809.0    98119
read      420.6   422.8   148.8   200.5   214.9   326.7   412.4   478.0   530.0   588.5   665.4   907.5  1558.9  4720.9 12634.5  48232.6    48176
read      355.5   207.3   148.8   192.4   206.0   307.0   395.6   452.3   486.3   520.1   557.3   602.4   708.7  1848.2  7895.9  34913.6    34929
read      376.6   337.0   137.8   197.2   211.3   315.7   379.7   425.3   462.5   509.2   573.5   676.0  1390.3  3116.8 11171.5  69556.4    69735
read      431.6   494.4   148.8   205.6   220.9   369.1   461.2   507.9   543.6   585.9   647.3   774.0  1272.7  5695.8 28598.2  20799.6    20753
read      354.7   268.5   148.8   194.2   208.0   307.0   364.3   400.3   430.6   470.0   529.5   621.5  1262.8  2601.3  8396.8  84417.0    84642
read      406.7   407.9   148.8   195.0   209.3   320.9   414.3   481.9   530.2   582.3   643.4   812.0  1424.8  4298.2 12103.9  42486.0    42333
read      377.8   276.0   137.8   193.4   207.3   308.5   373.8   425.3   469.4   529.5   599.3   731.3  1405.8  3009.4  7316.4  61575.6    61587
read      356.5   238.4   148.8   193.8   207.5   307.2   366.3   403.9   436.8   482.3   544.0   633.8  1269.5  2344.3  6747.2  77785.8    77998
read      354.1   254.1   148.8   195.7   210.2   310.8   364.5   396.8   422.7   456.2   504.7   593.3  1429.2  2716.1  6471.4  97681.6    97625
read      422.5   377.5   148.8   201.2   216.1   356.8   458.3   508.3   544.8   588.7   669.4   815.5  1227.3  3860.8 13203.2  23775.0    23781
read      360.8   260.6   148.8   193.5   207.3   308.5   370.6   413.7   451.8   502.3   567.2   646.7  1188.0  2215.5  9734.7  66919.4    66723
read      413.6   482.0   148.8   194.6   209.0   331.9   440.6   497.0   536.7   580.5   640.0   795.4  1278.3  5169.7 30415.3  31008.6    31016
read      415.4   405.7   148.8   198.3   212.8   324.0   410.7   479.5   532.6   591.6   670.9   893.0  1448.0  4605.8 13037.3  47294.6    47394
read      356.5   295.2   148.8   194.9   209.2   310.1   365.0   398.5   426.2   462.1   514.2   607.9  1377.3  3327.7  8435.6  95626.0    95335
read      399.4   708.4   160.7   231.2   252.7   333.6   365.2   384.4   398.9   419.8   451.0   521.1  1706.4 10466.5 30401.1   5287.6     5252
read      353.5   243.8   148.8   192.9   206.4   305.0   365.4   405.7   442.6   491.9   555.6   632.3  1053.0  2260.2  8540.1  65989.8    65908
read      420.7   283.3   148.8   209.7   227.3   387.5   476.3   526.1   560.5   594.5   634.7   690.0   848.3  3349.5 11239.3  16875.4    16889
read      432.2   391.7   148.8   198.9   214.0   336.2   441.7   514.7   569.8   630.0   724.6   934.2  1448.6  4446.9  9768.6  42929.8    42912
read      348.6   251.0   137.8   195.0   209.1   307.4   360.1   392.6   418.6   452.4   500.1   584.5  1271.3  2716.1  7539.8  99881.0    99898
read      415.8   497.8   148.8   196.8   211.8   345.2   452.4   504.2   540.4   580.4   633.2   756.2  1271.7  3924.5 30390.1  26574.4    26385
read      434.3   429.6   148.8   203.7   219.1   369.1   467.2   516.9   552.5   592.6   656.7   791.5  1474.1  4627.0 18062.2  22604.6    22616
read      388.3   290.5   148.8   194.5   208.6   315.0   391.2   450.1   498.8   555.5   619.9   753.3  1374.3  2752.0  8116.8  50594.4    50605
read      391.8   347.5   137.8   196.6   211.5   319.0   376.3   414.6   446.9   491.6   558.5   721.7  1729.5  2987.3  9084.6  90141.4    90283
read      464.0   634.5   148.8   202.3   217.6   360.4   471.2   528.5   569.4   622.7   727.7   911.8  1807.7  7940.8 29758.9  26234.8    26273
read      413.6   493.7   148.8   198.0   212.9   320.5   403.5   470.2   522.8   581.6   651.3   865.6  1473.3  4998.9 24450.2  48587.0    48521
read      417.9   455.4   148.8   195.5   210.5   325.8   434.7   497.7   540.1   585.0   650.0   851.7  1381.7  5556.1 17529.9  34064.4    34058
read      365.4   286.6   137.8   193.6   207.5   308.3   368.4   409.3   444.6   492.5   558.4   656.3  1416.2  2687.9  8804.1  75803.4    75648
read      443.7   677.8   148.8   204.2   219.7   362.3   448.8   489.9   519.1   556.3   618.2   759.7  2311.9  6867.5 31151.6  19394.8    19482
read      423.7   456.7   148.8   207.0   222.4   369.4   439.2   472.0   496.4   527.7   578.9   693.6  1717.1  5740.0 12788.4  15065.2    15054
read      366.8   264.2   148.8   196.5   210.9   314.4   376.8   419.0   453.5   498.3   561.3   650.3  1259.6  2863.4  7137.4  75716.2    75754
read      430.9  1024.2   173.5   230.5   249.5   330.0   364.1   385.3   401.8   426.5   463.8   566.8  2977.3 10037.9 37608.5   5166.4     5187
read      473.0   756.0   148.8   207.7   223.8   383.2   469.5   514.6   549.8   595.8   675.6   824.5  2605.1  7708.4 32402.6  17514.6    17656
read      350.2   258.1   137.8   195.8   210.0   308.0   361.4   394.3   421.0   456.1   505.6   592.7  1165.0  2725.8  8366.4  96510.4    96343
read      424.5   470.7   148.8   196.3   210.9   321.9   430.2   499.1   546.7   598.8   682.4   912.1  1510.3  4651.8 19499.7  36624.4    36665
read      394.4   332.5   148.8   194.9   209.4   317.0   379.1   419.8   454.4   501.7   574.0   762.9  1767.2  2853.4  8391.6  85224.6    85269
read      445.8   525.3   148.8   197.8   212.8   341.0   458.0   522.3   567.3   621.0   719.8   920.2  1705.3  6247.6 19362.4  31465.2    31525
read      368.1   264.6   137.8   193.9   207.6   308.9   371.7   418.9   460.6   514.6   579.2   664.4  1324.0  2705.1  6988.5  61849.8    61798
read      456.1   799.9   160.7   213.1   229.5   376.5   442.8   477.5   505.3   545.3   599.7   712.5  2466.4  8112.5 31986.2  12253.0    12253
read      457.8   684.9   148.8   200.5   215.8   357.4   466.6   520.7   559.9   607.1   692.5   863.9  1866.8  6789.3 35406.7  25604.2    25710
read      352.7   318.8   148.8   194.5   208.2   305.1   362.3   399.1   430.3   470.3   530.3   617.8  1098.4  2496.1 10667.5  79871.8    79937
read      431.5   878.4   160.7   222.2   239.9   346.8   388.0   410.8   429.3   453.9   490.8   585.5  2360.9 12368.8 35474.0   7257.4     7271
read      389.6   367.3   137.8   195.9   210.2   314.3   371.3   408.8   441.5   486.6   555.3   714.0  1778.5  2916.9 11706.6  85689.0    85861
read      347.2   266.3   148.8   194.6   208.1   302.8   356.0   389.3   416.5   453.6   505.8   593.6  1229.5  2623.5  9607.1  91606.8    91467
read      355.2   252.2   137.8   193.3   206.8   305.0   364.2   403.2   437.3   484.7   549.6   633.2  1160.2  2664.0  6787.4  72012.2    72217
read      443.4   613.2   148.8   197.1   211.9   336.4   452.4   513.1   556.6   607.3   702.5   893.4  1624.5  6594.4 30787.7  31065.8    31080
read      357.7   251.0   148.8   195.7   209.6   310.6   369.6   407.7   440.7   485.2   545.8   631.4  1126.0  2685.3  8868.6  76886.6    76878
read      352.8   270.9   137.8   194.3   208.2   306.9   363.9   400.0   430.2   468.7   525.8   613.6  1200.9  2693.4  9267.1  84575.8    84584
read      431.1   529.0   160.7   210.4   226.4   366.7   427.5   459.3   483.4   514.9   571.3   680.3  2008.5  6400.2 20370.2  12330.8    12492
read      408.9   554.7   137.8   195.7   210.0   315.8   388.2   445.5   496.6   558.6   630.5   852.9  1543.8  6702.1 30264.5  56898.2    57106
read      348.9   247.0   148.8   195.0   208.9   305.6   358.9   391.7   417.8   452.3   503.4   590.7  1363.7  2432.5  8775.3  96276.4    96245
read      445.7  1143.0   148.8   224.0   242.8   348.2   389.3   411.6   429.7   454.0   490.1   566.6  2627.6 21670.0 35971.0   6797.4     6791
read      407.4   400.3   148.8   199.2   214.5   329.5   392.9   433.0   467.0   512.1   579.4   755.1  1826.2  3945.2 11764.0  90642.2    90728
read      428.5  1064.1   160.7   230.6   252.4   336.0   369.7   391.2   406.6   430.3   464.1   544.7  2387.4 12860.3 36713.1   5223.2     5151
read      358.6   277.4   148.8   194.4   208.4   309.3   368.1   405.3   436.2   477.9   537.2   629.7  1310.8  2565.3  9344.2  82849.4    82969
read      439.4   483.8   148.8   199.4   214.5   328.2   426.5   501.3   557.5   620.4   731.3   845.2  1609.6  5755.6 13863.5  42662.4    42635
read      353.9   268.7   137.8   196.3   210.7   311.9   365.6   398.1   424.7   459.0   507.5   594.1  1252.8  2669.6  7687.7  99451.2    99337
read      352.2   258.9   148.8   196.5   210.7   310.8   365.7   399.0   426.0   460.5   508.5   592.6  1161.3  2739.4  6770.6  95271.2    95192
read      348.8   240.0   148.8   193.3   206.5   302.3   359.3   397.9   431.7   478.9   542.4   621.5  1043.3  2485.1  5906.2  69166.4    69200
read      397.5   582.1   137.8   194.0   208.2   311.3   388.3   453.3   505.2   562.8   627.6   837.3  1415.1  4428.4 10504.6  49386.6    49459
read      435.3   521.1   148.8   197.5   212.2   339.6   453.2   511.0   551.9   600.9   693.5   878.5  1620.0  5311.2 30224.2  28912.0    29055
read      387.2   416.2   137.8   195.2   209.1   310.1   373.8   423.6   468.3   528.9   600.2   746.1  1484.2  4657.0 11465.6  64456.4    64324
read      442.8   991.4   160.7   227.0   246.9   337.8   374.6   398.8   418.1   441.5   478.3   572.5  3331.7 12739.5 32712.5   5710.6     5705
read      359.8   237.3   148.8   195.2   209.3   309.9   366.7   402.3   432.9   471.9   530.6   625.1  1469.4  2583.3  5515.0  84616.4    84816
read      434.7   610.6   148.8   202.8   218.0   354.8   456.1   505.4   540.5   582.2   645.3   797.9  1508.1  6928.8 31143.7  23752.6    23714
read      364.1   261.8   137.8   195.3   209.3   311.9   373.9   415.6   450.5   497.3   560.2   647.9  1267.5  2542.4  8799.2  73924.2    74116
read      443.9   636.4   148.8   203.9   219.5   366.7   455.3   497.6   529.3   570.9   639.5   783.6  2039.1  6081.1 30506.0  20052.6    19948
read      433.0   457.0   148.8   198.6   213.4   327.1   422.8   496.7   552.4   614.9   720.9   986.0  1582.4  4630.5 15765.3  44189.4    44213
read      437.2   646.7   148.8   203.7   218.7   364.6   452.4   494.1   523.9   561.2   621.2   758.7  1718.9  5956.4 31285.8  19365.0    19454
read      440.8   897.1   160.7   221.9   240.1   349.0   394.3   420.9   440.2   466.2   502.4   582.0  3061.6  8135.7 35404.8   7206.8     7190
read      417.9   410.1   148.8   195.6   210.3   320.1   404.1   471.0   523.9   583.4   660.8   937.9  1671.8  4884.1 12488.6  47572.4    47657
read      431.4   442.5   148.8   199.0   214.2   333.9   429.9   500.6   553.6   612.7   700.5   950.3  1605.4  4220.6 10102.5  44377.6    44399
read      450.0   898.6   160.7   228.1   248.9   359.1   403.4   429.9   450.3   474.1   508.1   586.2  2902.8 10069.0 32027.1   6539.2     6481
read      425.5   771.4   160.7   226.4   245.9   346.9   394.4   421.0   439.1   460.8   489.4   541.3  2425.8  9407.7 30757.0   5868.4     5807
read      595.7   592.3   137.8   224.7   248.5   378.5   479.7   603.3   797.4  1127.8  1430.3  1649.4  2467.0  5127.2 14837.7  82888.0    83137
read      438.1   567.1   160.7   218.7   235.8   380.8   454.2   493.4   520.0   548.9   584.6   638.0  1764.0  6731.7 30215.9   9581.2     9580
read      480.7   416.9   148.8   206.3   221.9   355.4   494.5   588.0   682.6   796.2   910.1  1076.1  1426.5  4712.4 13120.3  37229.8    37385
read      475.5   458.7   148.8   205.7   221.9   361.1   498.5   583.8   655.0   761.2   878.7   961.4  1368.5  4506.2 14426.9  33718.6    33706
read      396.9   267.9   148.8   197.3   212.0   320.8   422.7   484.9   523.9   567.2   624.9   828.4  1193.7  2755.0  8432.0  35206.8    35204
read      345.7   201.2   148.8   192.8   206.3   304.5   370.9   422.1   462.4   506.1   554.5   608.6   685.9  1321.6  8694.1  50295.4    50438
read      348.3   216.4   137.8   192.7   206.2   306.5   374.3   427.0   467.8   510.8   558.6   612.1   690.5  1383.3  5941.3  48794.0    48878
read      345.3   201.5   137.8   191.7   205.0   301.4   372.6   430.6   469.8   509.0   550.2   598.4   678.8  1622.6  8855.1  42709.0    42682
read      353.4   219.8   148.8   195.2   209.1   312.1   409.5   454.1   479.9   505.0   533.5   570.9   635.8  1698.5  8584.2  27266.0    27416
read      338.9   212.0   148.8   193.1   206.3   301.4   362.4   403.7   439.2   482.4   533.9   595.3   682.3  1001.9  9477.3  64415.2    64424
read      339.9   182.7   137.8   192.9   206.4   303.4   364.0   405.2   439.9   482.1   532.7   594.2   684.0  1443.5  6452.1  64528.2    64364
read      350.0   453.0   160.7   230.1   247.4   319.9   344.6   358.9   368.3   379.9   396.3   424.8   691.9  7420.7 17739.0   5524.2     5481
read      360.4   191.0   148.8   200.5   215.3   320.6   419.7   463.3   487.8   511.8   539.0   576.0   637.6  1721.3  7836.1  26021.4    26227
read      362.1   198.6   148.8   200.0   214.5   320.7   421.6   465.1   489.9   514.9   542.9   582.1   652.6  1717.5  7911.7  26526.4    26586
read      337.4   163.1   148.8   197.9   212.0   306.7   363.7   399.2   427.5   462.2   507.5   576.6   690.7  1063.6  5115.9  86138.0    86286
read      356.7   230.1   148.8   196.0   210.3   317.5   416.6   456.2   479.5   502.9   530.0   565.5   631.5  2463.8  9187.6  24610.0    24452
read      356.9   227.0   148.8   195.9   210.0   315.3   414.4   458.0   483.4   508.6   537.6   576.2   639.3  1716.9 10136.0  26924.2    26832
read      352.0   182.9   148.8   194.4   207.9   307.9   404.5   455.8   484.8   512.8   543.2   582.8   651.5  1662.7  6844.5  30067.0    29795
read      346.3   193.6   148.8   192.1   205.4   304.2   372.8   427.5   467.5   508.8   553.5   605.2   684.1  1664.5  7823.1  46290.6    46224
read      339.9   174.3   137.8   197.0   210.8   307.5   366.9   403.1   432.5   467.8   513.7   582.7   693.3  1336.2  7136.5  84593.8    84587

Total QPS = 49480.0 (40078780 / 810.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 9899458907 bytes :   11.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.75%,100.00%

