Random waveform, supplied seed
Total number of intervals = 86 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889)
Average QPS expected = 51752
Timestamp start: 1715009818795
Timestamp end: 1715010671301

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      414.7   307.1   148.8   209.0   224.1   349.6   428.7   481.5   526.0   580.5   650.1   753.3  1485.3  3106.3  8655.8  60685.1    60653
read      417.8   346.3   148.8   208.3   223.3   350.5   431.6   486.9   531.7   585.2   654.5   760.4  1512.5  3113.2 11355.5  59123.8    59076
read      415.6   363.4   148.8   208.3   223.4   349.3   428.4   481.3   525.0   578.5   647.1   749.8  1505.7  3034.8 13712.4  60061.2    60154
read      497.4   810.4   148.8   207.5   222.9   392.7   504.2   560.1   598.9   654.0   737.5   922.6  2360.5  8911.2 32315.0  22907.8    22964
read      497.3  1098.9   160.7   223.4   242.9   383.3   434.3   464.8   488.7   517.8   562.8   684.8  3413.6 16019.1 32176.0   8191.7     8172
read      460.0   519.3   148.8   206.5   221.7   370.5   490.0   552.9   593.9   643.8   716.1   896.6  1582.7  5999.3 20184.8  27614.5    27652
read      412.1   308.0   148.8   204.7   219.5   346.2   442.1   511.0   558.5   607.7   662.4   737.1  1239.5  2617.6  9940.1  37531.4    37594
read      485.1   657.8   148.8   206.8   222.3   388.0   507.3   567.2   608.7   661.8   740.9   925.5  1888.7  8112.5 31017.2  24263.8    24367
read      429.0   347.8   148.8   204.9   219.9   352.1   461.2   530.8   575.9   624.6   680.7   782.9  1397.9  4216.9  9690.4  33703.8    33771
read      414.5   412.8   148.8   211.2   227.3   353.9   425.5   469.5   504.9   548.5   611.8   723.8  1537.7  4049.2 15726.5  85083.6    84944
read      394.9   321.1   148.8   210.1   226.0   345.6   415.5   459.2   493.6   536.3   592.5   687.8  1081.6  2952.7 11175.0  85702.2    85666
read      414.3   417.5   148.8   205.5   220.2   340.5   423.6   483.2   533.6   590.8   654.4   740.0  1452.3  4530.4 16149.2  51903.3    51918
read      410.7   354.2   148.8   202.3   216.0   336.8   442.6   513.2   557.9   601.7   650.2   721.2  1310.2  3957.0 12115.4  34366.2    34406
read      469.2   608.5   148.8   205.5   221.0   376.0   498.2   561.5   603.2   654.5   728.4   898.3  1580.6  7694.8 31087.3  28717.5    28664
read      404.6   346.6   148.8   202.9   216.8   336.7   432.5   501.9   548.9   595.6   649.3   724.2  1170.6  3164.2  9173.5  38365.4    38289
read      512.7   895.9   148.8   209.8   226.5   412.2   517.6   570.4   609.0   661.4   735.9   893.7  2440.7 10115.9 36703.5  20580.5    20658
read      515.8  1047.9   160.7   217.7   234.3   412.0   490.7   533.0   564.1   605.0   671.8   804.6  2999.7 12956.6 36944.6  13881.7    13840
read      452.9   683.9   148.8   217.1   235.4   369.5   441.3   487.7   524.6   571.7   635.4   759.0  1847.8  8859.4 31414.9  93600.3    93419
read      431.6   642.7   148.8   216.0   234.1   365.0   433.1   477.1   512.3   557.3   619.9   722.7  1042.4  8483.4 31104.4  98218.5    98284
read      410.0   556.6   148.8   206.2   221.0   338.2   409.6   456.2   494.2   542.1   605.0   699.1  1525.7  7220.5 29224.9  71374.3    71313
read      408.5   429.1   148.8   203.8   218.1   341.3   428.6   492.4   540.6   591.0   647.2   721.4  1231.6  4129.4 16245.9  42100.8    42089
read      398.6   318.4   148.8   203.3   217.2   335.7   418.2   478.2   527.8   580.5   638.5   714.6  1235.4  3133.8 10872.5  46468.4    46458
read      473.7   718.4   148.8   204.2   219.1   355.8   479.1   547.7   590.6   640.5   713.7   930.6  2008.8  8135.2 32447.6  30731.4    30755
read      407.3   418.4   148.8   203.6   218.0   338.8   425.9   490.0   538.9   590.5   646.3   719.6  1207.7  4993.5 14814.8  43054.8    42889
read      414.1   503.7   148.8   212.1   229.3   355.9   423.6   465.5   499.3   541.5   600.1   703.1  1312.8  5865.3 28021.8  93520.6    93552
read      408.1   453.0   148.8   206.5   221.5   339.8   414.4   463.2   503.3   553.8   619.6   717.5  1515.1  5117.1 14636.2  65685.4    65694
read      477.2   603.2   148.8   205.5   221.0   367.7   492.0   559.3   605.2   662.4   757.0   989.0  1826.0  6563.7 29383.1  29625.0    29574
read      408.7   463.0   148.8   204.8   219.4   337.9   416.8   471.5   519.3   573.9   636.1   723.6  1389.3  5351.5 20112.4  51252.5    51355
read      403.3   362.5   148.8   206.1   221.0   340.0   413.8   461.5   500.9   550.3   616.8   721.8  1484.4  3923.9 10175.2  67406.8    67361
read      512.3   948.5   148.8   209.7   225.9   406.1   492.9   539.5   576.2   627.5   701.4   844.7  3194.0 12303.3 32508.8  16288.8    16287
read      419.0   503.7   148.8   207.9   223.5   346.0   417.0   461.5   497.4   543.2   608.7   729.8  1754.8  5538.0 22467.8  81437.0    81508
read      411.1   441.0   148.8   208.9   224.9   346.9   415.3   458.5   493.2   537.6   598.3   713.3  1652.6  4739.9 19331.3  87534.0    87619
read      418.1   494.6   148.8   213.2   230.9   359.1   426.3   467.8   501.2   542.8   601.4   708.9  1438.4  6150.5 28449.5  99118.4    99068
read      401.9   368.2   148.8   204.8   219.4   338.4   418.7   474.1   522.8   577.6   638.6   721.6  1216.4  3671.8 13254.7  51392.1    51267
read      529.3  1103.3   160.7   218.8   235.1   400.6   469.7   510.3   543.3   586.6   654.0   812.0  4039.5 13449.0 35999.1  11893.6    11822
read      421.7   387.8   148.8   213.7   231.9   364.0   432.1   475.5   509.6   552.9   616.0   728.8  1606.0  4196.7 11224.7  97553.9    97494
read      397.6   367.5   148.8   208.6   224.9   345.2   409.7   449.5   480.7   521.9   579.0   683.6  1464.2  3812.1 12277.6  97339.2    97350
read      387.0   286.7   148.8   202.6   216.1   329.4   403.9   457.0   502.6   558.2   619.2   693.3  1127.7  2752.7  9941.9  55335.0    55460
read      386.6   319.1   148.8   205.5   220.5   333.6   398.0   437.7   470.4   512.5   572.4   672.6  1447.8  3093.0  9880.6  85903.0    85984
read      388.7   313.4   148.8   205.0   219.9   333.6   399.1   440.3   473.9   519.2   580.8   683.4  1474.6  2916.0  9971.5  82173.1    82043
read      390.2   303.1   148.8   203.0   217.0   332.0   407.6   461.5   508.1   563.4   624.5   699.1  1111.8  2718.2 10091.0  52919.3    52873
read      487.1   873.7   160.7   212.6   229.2   401.1   474.8   516.2   546.8   590.1   663.0   802.0  2368.9 11741.5 33074.7  13942.2    13911
read      393.4   311.5   148.8   202.9   216.6   333.4   410.6   466.3   514.2   568.8   628.0   703.2  1200.2  2850.2  8545.2  49893.7    49984
read      488.4   998.7   160.7   220.3   238.2   384.4   435.9   469.2   496.5   531.4   584.3   709.0  3117.5 11174.7 36450.0   9231.3     9274
read      482.4   661.3   148.8   204.8   220.0   375.9   495.3   556.1   597.2   653.5   751.1   963.1  2060.6  7517.3 30905.6  27108.7    27187
read      503.1   804.3   160.7   208.4   224.4   403.9   496.2   545.5   584.1   638.2   719.1   868.5  2738.2  7672.1 31784.4  18748.3    18735
read      390.5   296.7   148.8   206.5   221.7   337.0   401.6   441.5   473.5   516.3   576.1   680.7  1539.0  2734.4 10103.4  86546.3    86505
read      399.5   348.1   148.8   208.7   224.9   345.9   409.7   449.2   480.3   521.4   578.8   683.8  1570.2  3350.2 11723.6  92974.8    93039
read      394.4   302.5   148.8   206.5   221.8   335.6   403.5   448.3   484.9   532.6   594.6   701.6  1512.0  2759.1  9670.1  75907.6    75999
read      456.9   467.8   148.8   204.0   219.1   352.6   475.0   544.9   589.5   643.0   736.6   978.0  1669.7  5108.9 12676.4  32251.1    32324
read      391.8   323.7   148.8   206.2   221.2   336.5   402.2   443.4   476.2   520.4   580.1   683.4  1517.6  2981.7 12584.1  84200.8    84255
read      384.1   284.0   148.8   204.6   219.2   332.4   396.9   436.3   469.0   512.3   572.8   672.2  1432.0  2995.5  8431.0  81828.4    81759
read      406.4   413.8   148.8   199.5   213.5   329.9   427.1   495.0   540.7   586.3   637.6   727.2  1301.1  4070.7 12880.9  37313.0    37291
read      389.1   264.4   148.8   203.1   216.9   332.9   409.0   462.2   507.7   562.3   624.4   703.5  1140.0  2234.8  9415.2  54009.9    53818
read      475.8   581.5   148.8   204.9   220.0   367.3   493.9   561.2   606.2   664.8   765.2   965.1  1771.6  6717.6 29595.9  30327.3    30297
read      487.2   639.9   148.8   205.3   220.8   368.0   495.3   564.8   614.5   678.9   797.2  1036.5  1899.3  6911.7 30951.5  31500.4    31569
read      391.7   276.7   148.8   199.4   213.0   328.1   419.1   485.0   532.8   580.4   631.0   696.3  1163.8  2516.3  8373.6  38959.3    38927
read      456.2   682.9   160.7   218.1   234.8   390.7   452.4   488.9   516.8   552.9   608.5   708.7  2080.9  7824.2 32099.1  10588.0    10652
read      412.4   352.9   148.8   212.7   230.0   357.8   424.9   466.3   499.8   542.0   601.4   719.0  1595.9  3224.1 12498.0  98100.6    98119
read      394.2   283.4   148.8   202.9   216.6   334.5   414.9   470.4   518.1   570.7   629.9   708.9  1179.6  2860.2  8446.0  48163.1    48176
read      417.6   443.7   148.8   201.0   215.2   337.4   440.8   509.0   552.5   598.0   653.2   757.8  1355.1  4797.0 17453.7  34907.3    34929
read      392.1   295.5   148.8   205.6   220.1   336.4   408.2   454.5   493.1   542.5   605.5   701.0  1327.9  2746.6  9513.1  69716.6    69735
read      477.5   596.7   148.8   207.4   222.9   398.8   501.3   551.5   590.0   648.1   742.2   909.1  1826.8  6156.4 30937.1  20810.5    20753
read      395.7   345.2   148.8   206.8   222.1   340.1   407.0   449.5   483.1   526.2   584.6   684.0  1515.9  3150.3 12829.6  84712.4    84642
read      394.3   319.0   148.8   201.3   215.2   332.6   419.6   480.7   528.1   577.5   630.9   699.9  1101.5  3252.9 11141.7  42303.9    42333
read      384.2   220.7   148.8   203.6   217.4   334.9   407.5   455.2   495.0   545.1   606.5   689.1  1057.1  2417.1  5067.3  61650.6    61587
read      394.6   280.9   148.8   207.2   222.6   343.0   415.7   461.6   498.8   545.0   605.2   697.6  1204.7  2674.6  8048.9  77845.4    77998
read      479.9   323.0   148.8   225.7   249.6   419.8   506.5   560.4   606.3   676.8   791.3   950.6  1204.1  3853.4  9478.3  97474.9    97625
read      416.1   257.7   148.8   206.3   221.7   372.8   475.6   524.6   555.2   588.1   632.9   726.9  1045.5  2703.3  8511.2  23714.6    23781
read      369.3   199.2   148.8   204.7   219.2   330.0   400.9   445.5   481.3   526.6   580.3   647.3   781.9  1358.5  7972.1  66710.8    66723
read      379.4   205.3   148.8   200.1   214.2   331.8   436.1   492.1   528.6   563.8   598.5   641.8   738.9  1469.4  8015.6  31074.2    31016
read      375.5   211.5   148.8   201.9   215.9   328.9   409.3   464.5   509.4   559.3   607.5   664.2   777.0  1468.8  7645.3  47372.1    47394
read      364.6   196.0   148.8   209.0   224.6   335.3   395.9   431.9   460.0   494.4   539.3   609.5   764.5  1324.4  6776.1  95344.2    95335
read      356.1   343.2   160.7   235.1   258.7   336.5   363.9   379.0   391.0   403.0   422.8   454.3   577.5  5139.9 15352.6   5284.1     5252
read      370.5   184.6   148.8   204.9   219.5   331.2   403.1   448.5   484.3   529.6   582.5   651.0   789.6  1464.6  6229.9  65864.7    65908
read      383.0   249.2   160.7   209.7   225.1   374.4   442.3   470.8   490.2   509.8   536.3   573.5   668.3  2696.9 10111.6   3372.3    16889

Total QPS = 52076.8 (44369448 / 852.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10959253903 bytes :   12.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.25%,100.00%

